case_id,tau,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_pre,curve_mae_pre,curve_rmse_pre,curve_bias_post,curve_mae_post,curve_rmse_post,post_minus_pre_rmse,post_minus_pre_mae,true_beta,true_gamma,true_R0,rho0,eta,severity
64,28,0.58,0.88,-0.004838445964924176,0.014066371861335938,0.01771041339740854,-0.005489013814699969,0.015169466854006584,0.018636182049055896,-0.004010450519754985,0.012662432779755116,0.01645701460985822,-0.0021791674391976774,-0.002507034074251468,0.6474246208560361,0.4175640940697364,1.5504796270818997,1.0,0.9490372910555768,mild
65,25,0.66,1.0,-0.005645179123384878,0.015660666107432917,0.01915516828418165,-0.006205020023044199,0.015105963873211295,0.01948586254534374,-0.005085338223725557,0.01621536834165454,0.01881866373722128,-0.0006671988081224586,0.0011094044684432439,0.28656061370442476,0.24004440341275074,1.1937816905136942,1.0,0.9578763234282126,mild
66,28,0.66,0.92,-0.007076443331316113,0.014064495032653213,0.018014442004290795,-0.00693757740581142,0.014075200888328254,0.017632245472387092,-0.00725318178195845,0.014050869398157705,0.018489451274048874,0.0008572058016617819,-2.4331490170548947e-05,0.5254720932852402,0.39769861706346826,1.3212821738361258,1.0,0.9846873042957114,mild
67,23,0.44,0.92,0.024075003936886788,0.030445580761879684,0.03781552504913917,0.005192901048323382,0.016664569023186745,0.02007124661579484,0.040159758249366725,0.04218496113187737,0.04801042830420101,0.027939181688406173,0.025520392108690625,0.1549137436716632,0.09458994062880315,1.6377401512449108,1.0,0.8553584469011293,mild
68,18,0.74,0.96,-0.005548879790003411,0.011209790690918453,0.015138100939303657,-0.005324515311965822,0.013147804027539678,0.01673307621094926,-0.005675084808899555,0.010119658189069014,0.014162207512162283,-0.0025708686987869784,-0.003028145838470664,0.4348272765496711,0.46732490098788243,0.9304603192136471,1.0,0.8809355397775178,mild
69,18,0.58,0.9,-0.005451090221758932,0.014188120063627139,0.01929054068555692,-0.013624929486670427,0.018980447435751557,0.024295636094003266,-0.0008533056352462154,0.011492435916807153,0.01579284371087515,-0.008502792383128115,-0.007488011518944404,0.6120805894790488,0.18991649643874664,3.2228932238988612,1.0,0.9359631847371488,mild
70,12,0.7,0.98,-0.005746277965481567,0.010659335730852036,0.014487309426432013,-0.006610127553964655,0.01390308242601653,0.015644190973222793,-0.005473483358592172,0.009634994669221143,0.01410227509302862,-0.0015419158801941724,-0.004268087756795387,0.9176923350864634,0.33041321248482114,2.7774081072155106,1.0,0.8928469728689183,mild
71,11,0.66,0.98,-0.008122337374079507,0.014020330151251982,0.017980641474910783,-0.0036069204480471935,0.013293232662941922,0.016626779735042514,-0.009395916507062979,0.014225408930006104,0.018344443401365554,0.0017176636663230396,0.0009321762670641814,0.41678071421493534,0.36949673403386457,1.127968601142594,1.0,0.9303055054066433,mild
72,30,0.86,1.0,-0.002181593393561343,0.008561748062838888,0.011224088168511353,0.0007650822090605895,0.008008407669452329,0.010052025642997528,-0.006601606797494242,0.009391758652918724,0.012782236062014795,0.0027302104190172673,0.0013833509834663953,0.11034345457644461,0.37065114877443117,0.2977016392402896,1.0,0.9658042098266918,mild
73,23,0.5,0.9,0.0013351874821819366,0.016832271369639783,0.021453689646724457,-0.003735272881939359,0.016541466501581926,0.02118864103214034,0.005654468533100077,0.017079994035022403,0.021676915756043066,0.0004882747239027263,0.0005385275334404763,0.6487321682709507,0.09969789528331488,6.506979574919075,1.0,0.9335942312196238,mild
74,22,0.5,0.9,-0.0028215443668887018,0.017170428060926498,0.021225207809780777,-0.009629015747288411,0.01940851271237162,0.024358325213526703,0.0025271831462824984,0.015411932977648186,0.018392793784760674,-0.005965531428766029,-0.003996579734723433,0.5486711756037514,0.13527308614189015,4.056026156069517,1.0,0.8916379009496693,mild
75,21,0.78,0.96,-0.006076865035720402,0.01367203815621906,0.01763352773921499,-0.011986147689943513,0.018822584822330447,0.021705259414677176,-0.0017977293205933228,0.009942331949724607,0.013962487940359872,-0.007742771474317303,-0.00888025287260584,0.5707665313120233,0.4611387060626303,1.2377328639043015,1.0,0.9267368439551315,mild
76,14,0.48,0.92,-0.002362425643950701,0.017286296281963588,0.020991533217440773,-0.009523348616702216,0.021130141402993883,0.02455861181770602,0.00042237773434155516,0.015791467623785138,0.019428263732087156,-0.0051303480856188625,-0.005338673779208745,0.36743207135771916,0.14292164715754543,2.5708636771635534,1.0,0.873962910311797,mild
77,17,0.6,0.92,-0.003105744160711765,0.013994593024253845,0.017685504169491616,-0.006088743753292982,0.014054881189675891,0.018128892419058233,-0.0015690474008971994,0.013963535484490973,0.017452696501430862,-0.0006761959176273709,-9.134570518491876e-05,0.4520206088609219,0.22394612091671662,2.0184346440589787,1.0,0.9193272354177651,mild
78,22,0.8,1.0,0.0009706092951819301,0.01547498042229563,0.019059273990336432,0.0009779642568901181,0.013163290335796773,0.015200547579931828,0.0009648303966969252,0.017291308347401873,0.02161311607721502,0.0064125684972831925,0.0041280180116050995,0.19668071865335562,0.14297792851985686,1.3756019596132314,1.0,0.9743450880668206,mild
79,27,0.68,0.94,-0.004356619560276158,0.01174859019170981,0.017537144836255465,-0.007217549762033202,0.01658433919806999,0.022010499411341318,-0.0009981362799526719,0.006071841358156551,0.009993685339514799,-0.01201681407182652,-0.01051249783991344,0.7458383645762514,0.25434765557167177,2.9323579291497897,1.0,0.9595886802334667,mild
80,29,0.66,0.94,-0.006982908480858896,0.012168213933182414,0.016242817962736963,-0.008019907843594536,0.016164262271245365,0.018925455403184736,-0.005550861741843012,0.00664986146633358,0.011556164638532878,-0.007369290764651858,-0.009514400804911786,0.9376042687438233,0.35451772784732144,2.6447316878540335,1.0,0.9463443357808512,mild
81,11,0.5,0.84,-0.0009168237066478469,0.018661570914846378,0.022912766678600382,-0.020037147851491518,0.024495967960154467,0.029688730013445786,0.004476088231641393,0.01701597174822102,0.020602536721752312,-0.009086193291693474,-0.007479996211933446,0.9957969575926066,0.14932944653887978,6.6684567623662785,1.0,0.8942896311423361,mild
