case_id,true_beta,true_gamma,true_R0,rho0,tau,eta,severity,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median,true_gamma_group,true_R0_group,true_beta_group
60,0.695312474942793,0.1102009368716553,6.309496948765359,1.0,18,0.6939634876207804,medium,0.7075803479337345,0.7077015107154963,0.025879620956072963,0.6906139953107944,0.725625846128433,0.6651732406671403,0.7492742205588323,0.03501185081763858,0.08410097989169196,0.12454283310663483,0.1242590101381858,0.005522490194855441,0.12088794638267246,0.12821776575392366,0.11567632123806548,0.13401780407196714,0.007329819371251198,0.018341482833901662,5.691532992496444,5.683778559161638,0.3089714510537431,5.48124984250694,5.893215180031837,5.1987414239536625,6.202450756181591,0.4119653375248973,1.0037093322279285,1.0,1.0,0.012267872990941453,0.012389035772703227,0.012389035772703227,0.00015348820737732025,0.0,0.0,0.014341896234979529,0.014058073266530496,0.014058073266530496,0.00019762942396713942,0.0,0.0,-0.6179639562689152,-0.6257183896037208,0.6257183896037208,0.39152350308827377,low,high,mid
61,0.7760809675766361,0.06439216932993784,12.05241220559117,1.0,18,0.7389911263116888,medium,0.7701553780886466,0.7726437175499401,0.04742907965443358,0.7404480268030111,0.8020356238022157,0.6911074607995984,0.8427909021593314,0.061587596999204575,0.151683441359733,0.07094194489840566,0.07049566660259243,0.004521017756251161,0.067691254543187,0.07382564420220517,0.06444204724970554,0.07884179426206223,0.0061343896590181635,0.01439974701235669,10.904872343532128,10.855140348097917,1.0221789943422541,10.209481577242435,11.60774407914377,9.274880026667846,12.627581396430633,1.3982625019013337,3.352701369762787,1.0,1.0,-0.005925589487989491,-0.003437250026696037,0.003437250026696037,1.1814687746021907e-05,0.0,0.0,0.006549775568467822,0.006103497272654593,0.006103497272654593,3.725267895730205e-05,0.0,1.0,-1.1475398620590411,-1.1972718574932522,1.1972718574932522,1.4334599007453424,low,high,high
62,0.6926493289471474,0.07033325201539932,9.84810611054204,1.0,21,0.6275572810500434,medium,0.7137525768582219,0.7146313243258428,0.033022024271624,0.6922076836737847,0.7363339567513278,0.6579401652338396,0.7661028611755423,0.04412627307754313,0.10816269594170269,0.08567392971453075,0.08539443978951942,0.004449562757299112,0.08252980806233012,0.08859589052005556,0.07883083942986123,0.09348962499598278,0.006066082457725441,0.014658785566121546,8.353364663504442,8.328106394387737,0.5811948254551126,7.948281165571997,8.750509860645066,7.426780849348862,9.349244929025591,0.8022286950730688,1.922464079676729,1.0,1.0,0.02110324791107454,0.021981995378695385,0.021981995378695385,0.00048320812082898527,0.0,0.0,0.01534067769913143,0.015061187774120105,0.015061187774120105,0.00022683937716730493,0.0,0.0,-1.4947414470375993,-1.5199997161543042,1.5199997161543042,2.3103991371091652,low,high,mid
63,0.17081752345314216,0.3570562764978222,0.4784050433970849,1.0,19,0.6159841849922116,medium,0.2718122378326717,0.24657769176107475,0.12431085967143882,0.16867770891980866,0.3600147250772284,0.11183138573302095,0.508462758005023,0.19133701615741977,0.39663137227200207,0.35698249613133626,0.3833049370827345,0.10742377242713276,0.2866143457314896,0.44557722587723003,0.1466899203900355,0.4904629316019693,0.15896288014574045,0.3437730112119338,0.7745538721902689,0.767903281533266,0.25806696008501834,0.5824965700666211,0.9556731004249033,0.3669456330576384,1.1965841089021572,0.37317653035828213,0.8296384758445188,1.0,1.0,0.10099471437952956,0.07576016830793258,0.07576016830793258,0.005739603102046273,1.0,1.0,-7.378036648592046e-05,0.02624866058491232,0.02624866058491232,0.0006889921825019296,0.0,1.0,0.29614882879318405,0.28949823813618114,0.28949823813618114,0.08380922988395305,mid,low,low
64,0.4878692141639617,0.36443261789488635,1.3387089689778489,1.0,27,0.6996652832803549,medium,0.49282588895769586,0.5015099483715528,0.12087974636248683,0.40993227462049686,0.5856484487997013,0.27919275216978734,0.6686628325719686,0.1757161741792045,0.38947008040218123,0.40587344901666006,0.4202856312358072,0.06664342403447374,0.3662683250319656,0.45723727100051687,0.2784546229240441,0.4891273028255689,0.09096894596855126,0.21067267990152477,1.2124567129686317,1.2415577223542331,0.2119512887007698,1.094702128995078,1.351890080283738,0.833121678661435,1.5062441987465294,0.2571879512886599,0.6731225200850943,1.0,1.0,0.004956674793734184,0.013640734207591154,0.013640734207591154,0.00018606962972214747,0.0,1.0,0.041440831121773714,0.055853013340920854,0.055853013340920854,0.003119559099261083,1.0,1.0,-0.1262522560092172,-0.09715124662361574,0.09715124662361574,0.009438364720522608,high,low,mid
65,0.5531034153183075,0.3074284440404491,1.7991289551774017,1.0,10,0.617376330547039,medium,0.6443838939065163,0.6472735171920115,0.04792974115041145,0.6129839126363726,0.6786927006465244,0.5629146317780468,0.7175536439078091,0.06570878801015179,0.15463901212976228,0.4029906496253628,0.4033735430787764,0.029274168641755846,0.38275737862693726,0.4229595895460224,0.3538103090496221,0.4511910911986268,0.04020221091908516,0.09738078214900475,1.6003094434248273,1.599729390712866,0.07135372651656698,1.5537904557193036,1.6441365627474216,1.4869918220125384,1.7197023065550008,0.09034610702811796,0.23271048454246235,0.0,0.0,0.09128047858820876,0.094170101873704,0.094170101873704,0.00886800808690379,0.0,0.0,0.09556220558491368,0.09594509903832726,0.09594509903832726,0.009205462029474427,0.0,0.0,-0.1988195117525744,-0.19939956446453566,0.19939956446453566,0.039760186308646514,mid,mid,mid
66,0.8231370173509157,0.35996250375417993,2.2867298920474224,1.0,13,0.6590341637901835,medium,0.8882987899958473,0.8953973836873875,0.043167064665136694,0.8647067753928794,0.9193721573522683,0.8098176706060601,0.9434635678755791,0.05466538195938886,0.13364589726951892,0.42841226746422856,0.4286644365941246,0.023018396907979185,0.41258128112687503,0.4448644913565136,0.3904601641105617,0.4653658973923284,0.03228321022963859,0.0749057332817667,2.0753101184094267,2.0695727251538893,0.07581557429606665,2.0237506490442865,2.121786390057692,1.9626925437148635,2.2091779243297793,0.09803574101340562,0.24648538061491587,0.0,1.0,0.06516177264493161,0.07226036633647182,0.07226036633647182,0.005221560543081109,0.0,0.0,0.06844976371004863,0.06870193283994469,0.06870193283994469,0.004719955575944271,0.0,0.0,-0.2114197736379957,-0.21715716689353304,0.21715716689353304,0.04715723513322576,high,mid,high
67,0.9729409378178898,0.30622373780610534,3.1772224608986264,1.0,25,0.7543593829119556,medium,0.9607449355024918,0.9685735514052415,0.030376322051676268,0.9482720416154463,0.9819910147762825,0.9051737325801636,0.9924171978708167,0.03371897316083616,0.08724346529065308,0.3078856798088006,0.30663869983377345,0.019469137447540783,0.29471631944814014,0.31888532117476803,0.2791929073996282,0.34321237654249087,0.024169001726627892,0.06401946914286266,3.1310807763742696,3.122246902969305,0.1968448452207399,3.006605897712199,3.245047693548794,2.8340116485606557,3.4576195389746545,0.23844179583659475,0.6236078904139988,1.0,1.0,-0.012196002315397969,-0.004367386412648333,0.004367386412648333,1.9074064077385275e-05,1.0,1.0,0.0016619420026952603,0.00041496202766810875,0.00041496202766810875,1.7219348440642824e-07,1.0,1.0,-0.04614168452435674,-0.054975557929321184,0.054975557929321184,0.003022311969640149,mid,high,high
68,0.8846866367444676,0.26690167527330877,3.3146537422012945,1.0,24,0.6272604240367221,medium,0.8931808008601491,0.897421389788431,0.03743491603505647,0.8716658619148793,0.9203605360029684,0.8235309434397031,0.9463029645496581,0.04869467408808914,0.122772021109955,0.27049582241594317,0.2694691572237961,0.013963904745804227,0.2610899615385957,0.27889068488860025,0.24931133952049986,0.29452798071341396,0.017800723350004544,0.0452166411929141,3.3082749083312466,3.2981370993591366,0.18056087705432972,3.1837829678843614,3.4272920691518793,3.0275934489472744,3.6029094025055293,0.2435091012675179,0.5753159535582548,1.0,1.0,0.00849416411568149,0.012734753043963432,0.012734753043963432,0.00016217393509073588,1.0,1.0,0.0035941471426343963,0.002567481950487338,0.002567481950487338,6.591963566078266e-06,1.0,1.0,-0.006378833870047895,-0.016516642842157925,0.016516642842157925,0.0002727994907754066,mid,high,high
69,0.7063770301831419,0.39352479088154085,1.7950000776336759,1.0,18,0.7697492826698588,medium,0.7418558379619092,0.7437885217971811,0.04040013092867272,0.717147112454831,0.7712566159999531,0.6727019089606145,0.8035687583897172,0.05410950354512212,0.13086684942910265,0.4002743393019196,0.40016946075563375,0.022160606440750602,0.38502795834390685,0.41487395426751167,0.3637465045670378,0.4372760735103982,0.029845995923604818,0.07352956894336043,1.8544082093816106,1.8518374705333795,0.060960988523598644,1.8141612077606897,1.8938912518287878,1.7548872139221046,1.9570670973193405,0.07973004406809814,0.20217988339723592,0.0,1.0,0.03547880777876733,0.03741149161403923,0.03741149161403923,0.0013996197047873274,1.0,1.0,0.006749548420378726,0.006644669874092901,0.006644669874092901,4.415163773567777e-05,0.0,1.0,0.05940813174793469,0.05683739289970369,0.05683739289970369,0.003230489231635287,high,mid,mid
70,0.4668466330722183,0.28840455068938126,1.6187214520585826,1.0,28,0.626323145183852,medium,0.4995928270397417,0.49999632517251674,0.02851969009086139,0.48079135407256923,0.5180494136100302,0.45133523850582274,0.5468233773616553,0.037258059537460975,0.09548813885583257,0.32188014976997376,0.3205048420342693,0.022491789265816884,0.30640495224364195,0.33576052711725035,0.2870576502408126,0.3605095709305443,0.029355574873608403,0.07345192068973172,1.5549602414379424,1.5543177685812064,0.07124197377555537,1.5052099518106006,1.6004455763213137,1.4440785749799363,1.6756571182950326,0.0952356245107131,0.2315785433150963,0.0,1.0,0.03274619396752343,0.033149692100298445,0.033149692100298445,0.0010989020863445892,0.0,1.0,0.0334755990805925,0.032100291344888066,0.032100291344888066,0.0010304287044266957,0.0,1.0,-0.06376121062064022,-0.06440368347737624,0.06440368347737624,0.0041478344454540655,mid,low,low
71,0.20051808236377655,0.09506682307147996,2.109233020367249,1.0,26,0.6959300658412788,medium,0.20106558525197485,0.200944614624225,0.017678288512569834,0.1886347430609522,0.21237291332042765,0.17375870740382965,0.23110057935713624,0.023738170259475444,0.05734187195330659,0.10500571849678765,0.10236293722306378,0.023343380612911857,0.08777106645800169,0.11857501458222278,0.07278465687746945,0.14602666370941214,0.03080394812422109,0.0732420068319427,1.9855966321666496,1.9924493072272869,0.3494022951101561,1.734000248619169,2.242899148643027,1.4087428176937442,2.5563006893937508,0.5088989000238582,1.1475578717000066,1.0,1.0,0.000547502888198298,0.00042653226044844783,0.00042653226044844783,1.8192976920326252e-07,1.0,1.0,0.009938895425307695,0.007296114151583821,0.007296114151583821,5.32332817129417e-05,1.0,1.0,-0.1236363882005993,-0.11678371313996205,0.11678371313996205,0.013638435654756946,low,mid,low
72,0.35667434644350093,0.24678525147785718,1.4452822618352603,1.0,27,0.7669821067012212,medium,0.4058158229241927,0.40621543556987566,0.04818175507124984,0.3732035635405435,0.43866785399555097,0.3276501777071824,0.4858151935989641,0.06546429045500746,0.15816501589178167,0.30285029819304227,0.3029240927197404,0.04128619228086071,0.2744564565089097,0.33084951857622363,0.23703153095946988,0.36991851635261974,0.056393062067313926,0.13288698539314986,1.3498296542652453,1.3457853316837283,0.1340995342260062,1.2636889518468197,1.4316115018778333,1.1440633228247095,1.5711485544116046,0.16792255003101353,0.42708523158689515,0.0,1.0,0.04914147648069178,0.04954108912637473,0.04954108912637473,0.002454319511827404,0.0,1.0,0.056065046715185085,0.05613884124188323,0.05613884124188323,0.0031515694959813696,0.0,1.0,-0.09545260757001506,-0.09949693015153205,0.09949693015153205,0.009899639109578848,mid,low,low
73,0.42188585895507347,0.3349740742104266,1.259458242998382,1.0,10,0.6269855055204295,medium,0.3689975517576904,0.3673254267672454,0.10009221462245262,0.2974979314735656,0.4403211013277847,0.20427882102381453,0.5399427475211189,0.14282316985421906,0.33566392649730437,0.35848729868221446,0.3675328995326729,0.07458586280000642,0.31235319718523846,0.4142263055571038,0.21882281237339493,0.4638202423813973,0.10187310837186536,0.24499743000800236,1.0374352606890496,1.0525998255110318,0.2055375897373989,0.9204558745521971,1.1710254490044505,0.6572516128720473,1.337138297208577,0.25056957445225336,0.6798866843365298,1.0,1.0,-0.05288830719738308,-0.05456043218782808,0.05456043218782808,0.0029768407605225864,1.0,1.0,0.023513224471787886,0.0325588253222463,0.0325588253222463,0.0010600771063645467,0.0,1.0,-0.22202298230933248,-0.20685841748735023,0.20685841748735023,0.042790404885370885,mid,low,low
74,0.9358930038548361,0.1758631374955666,5.321712197238773,1.0,22,0.8028856968259034,medium,0.9424743661259016,0.9507131246741424,0.03652797912964945,0.9260754044056793,0.9682421287637676,0.8689854313314013,0.9842727972122508,0.042166724358088326,0.11528736588084953,0.18694255922723407,0.18696749616713249,0.009712528863495835,0.18048030742978466,0.19300479208497184,0.17108362501526425,0.20312939264681434,0.012524484655187185,0.03204576763155009,5.055474635374756,5.031870117961576,0.33569686428255785,4.837030976056561,5.261285279490767,4.5238372351699905,5.631532647576508,0.4242543034342061,1.1076954124065175,1.0,1.0,0.006581362271065538,0.014820120819306282,0.014820120819306282,0.00021963598109883548,0.0,1.0,0.011079421731667483,0.011104358671565895,0.011104358671565895,0.00012330678150678068,0.0,1.0,-0.2662375618640169,-0.2898420792771965,0.2898420792771965,0.08400843091972868,low,high,high
75,0.5015255283104705,0.25790966082535405,1.944578294219398,1.0,15,0.7220489385577671,medium,0.5670312414390187,0.5663392433608481,0.0237562886153041,0.5508376632574861,0.5824242785336864,0.5278837332495887,0.6061595862859613,0.031586615276200325,0.07827585303637263,0.32565001444393615,0.32462455457701,0.017070999219648348,0.3139897366498712,0.33644367069587805,0.29897425474255157,0.3551235172205512,0.022453934046006874,0.05614926247799962,1.7430521366034768,1.7402126680807348,0.058704342733002006,1.703484667876285,1.7793117932777522,1.6521360380397485,1.8431841249960672,0.0758271254014673,0.1910480869563187,0.0,0.0,0.06550571312854825,0.06481371505037758,0.06481371505037758,0.004200817658631542,0.0,0.0,0.0677403536185821,0.06671489375165596,0.06671489375165596,0.004450877048294743,0.0,0.0,-0.2015261576159213,-0.20436562613866327,0.20436562613866327,0.04176530914704789,mid,mid,mid
76,0.8934899838548619,0.41864328706619125,2.134251310026603,1.0,30,0.7929214767875752,medium,0.8966778207599966,0.9048379216988667,0.042621090897558,0.8746305687158115,0.9267563803770593,0.8160065200389455,0.9513188595002342,0.052125811661247856,0.13531233946128873,0.4437310961640075,0.4444774039651627,0.0228077392581239,0.42861640464677375,0.4602216115877801,0.4045239801115074,0.4800163985133875,0.031605206941006325,0.07549241840188009,2.0221797545402653,2.0179989910001344,0.06671481242916211,1.977478911913717,2.06333411047707,1.9247898566194175,2.1392771324625786,0.08585519856335289,0.21448727584316107,1.0,1.0,0.003187836905134689,0.011347937844004785,0.011347937844004785,0.00012877569331139598,0.0,1.0,0.02508780909781627,0.02583411689897147,0.02583411689897147,0.0006674015959497234,0.0,1.0,-0.11207155548633763,-0.1162523190264686,0.1162523190264686,0.013514601679031834,high,mid,high
77,0.8070502527410852,0.3452047412043269,2.337888668404446,1.0,10,0.678194234606406,medium,0.883058509672542,0.8893275733398545,0.042276794393890024,0.8596300480564998,0.9132230272981683,0.805588219661142,0.9402739761557334,0.053592979241668504,0.13468575649459136,0.4196773427530757,0.4194190759456341,0.022913619803579963,0.40411310806772305,0.43470793520781964,0.3831491733417881,0.45853685055595816,0.030594827140096592,0.07538767721417006,2.106226017915836,2.1019860435094264,0.07840606102984896,2.053958561098029,2.1548879600755013,1.9864485826766989,2.2413534279314087,0.10092939897747222,0.2549048452547098,0.0,1.0,0.07600825693145674,0.08227732059876924,0.08227732059876924,0.006769557484912658,0.0,0.0,0.0744726015487488,0.07421433474130718,0.07421433474130718,0.0055077674810947936,0.0,0.0,-0.23166265048861012,-0.23590262489501956,0.23590262489501956,0.0556500484323603,mid,mid,high
78,0.963023973467558,0.36919312854119546,2.608455843348941,1.0,27,0.7306743510325306,medium,0.9410249217120665,0.9492418330564736,0.03418332053644256,0.9231241272779349,0.9653405122579871,0.8769753505412382,0.9818369980754933,0.0422163849800522,0.10486164753425509,0.3732554149011525,0.3720864303577892,0.02250570208728984,0.3579020489479039,0.38669841264683125,0.3391410427610097,0.4127104837877253,0.028796363698927352,0.07356944102671559,2.527214297339886,2.519896348168551,0.12974051354822227,2.4409869190673312,2.603503947567342,2.3313010990869434,2.7435671719294508,0.1625170285000106,0.4122660728425074,1.0,1.0,-0.02199905175549144,-0.013782140411084387,0.013782140411084387,0.0001899473943108453,1.0,1.0,0.004062286359957035,0.002893301816593752,0.002893301816593752,8.371195401904704e-06,0.0,1.0,-0.0812415460090552,-0.08855949518039008,0.08855949518039008,0.007842784186605533,high,mid,high
79,0.7244515557601744,0.4365147889197625,1.6596266017766896,1.0,24,0.6260991688539984,medium,0.669555218104259,0.6723157035178625,0.04387789200594303,0.6395639038113963,0.70078823769072,0.5917460140041833,0.7362663914792272,0.06122433387932369,0.14452037747504398,0.4029150361486365,0.40276510785116215,0.026094967379005272,0.3844696696463815,0.42004880299945324,0.3605303258282851,0.44599632188894267,0.035579133353071724,0.08546599606065758,1.6628857702198243,1.6593813576020295,0.06459994454869032,1.6176062482013682,1.7059724476041256,1.564520358340133,1.7743236687016941,0.08836619940275736,0.20980331036156108,0.0,1.0,-0.054896337655915395,-0.052135852242311875,0.052135852242311875,0.0027181470890321763,0.0,1.0,-0.03359975277112598,-0.03374968106860032,0.03374968106860032,0.0011390409722322392,1.0,1.0,0.0032591684431346746,-0.0002452441746600975,0.0002452441746600975,6.014470520471242e-08,high,mid,high
80,0.1163444865615625,0.4899526564808805,0.23746067099057078,1.0,21,0.6577371755109015,medium,0.2246556667861118,0.20048014831309713,0.10151331745859454,0.14218583213755648,0.28885931760289785,0.1043831546677118,0.42442505710900325,0.14667348546534137,0.32004190244129144,0.3251395173324976,0.34131781330056604,0.11680711675752031,0.24139424012842498,0.42394932930358453,0.10702489305199327,0.47958940311029324,0.18255508917515956,0.3725645100583,0.7404196906123232,0.7131612542027659,0.28503523016227744,0.5380449032105672,0.8926867092641814,0.3393971368836524,1.2429605496289498,0.3546418060536142,0.9035634127452974,0.0,1.0,0.10831118022454929,0.08413566175153463,0.08413566175153463,0.0070788095783686465,0.0,0.0,-0.16481313914838291,-0.14863484318031445,0.14863484318031445,0.022092316607236668,0.0,0.0,0.5029590196217524,0.4757005832121951,0.4757005832121951,0.22629104486842255,high,low,low
81,0.6430970106654496,0.16018927046131448,4.014607275590014,1.0,15,0.7383100266062617,medium,0.6572561977534184,0.6570368025541349,0.019671130180286,0.6439891847734134,0.6701792246740231,0.6250139915896495,0.6903535280627876,0.02619003990060975,0.06533953647313806,0.18714401779066744,0.1869560447573939,0.0066509289602978425,0.1824609760459624,0.19158872786946396,0.1765840242808939,0.19828825032637235,0.009127751823501562,0.021704226045478447,3.5155117823202295,3.516498004156552,0.14137553780398168,3.4172511235870315,3.6122727262332472,3.2847333328070127,3.7539817751955513,0.1950216026462157,0.4692484423885386,0.0,1.0,0.014159187087968816,0.013939791888685327,0.013939791888685327,0.00019431779789985722,0.0,0.0,0.026954747329352963,0.026766774296079432,0.026766774296079432,0.0007164602062172586,0.0,0.0,-0.4990954932697842,-0.49810927143346184,0.49810927143346184,0.24811284628797417,low,high,mid
82,0.9110327551101042,0.07584698319650557,12.011456708169737,1.0,29,0.7832710976919448,medium,0.9152640311454223,0.9260977885379604,0.05056256695833286,0.8898485110639882,0.9506284974693994,0.8194719705341657,0.9758273992969151,0.06077998640541116,0.15635542876274944,0.07764127624358451,0.07730626417542305,0.0049879762601779,0.07417046070325584,0.08054605860550172,0.07034034514205909,0.08630661825608503,0.006375597902245886,0.015966273114025945,11.84336456904849,11.877388285404646,1.0770554148765175,11.174116799455913,12.532902765749247,10.029294880265926,13.591238701971845,1.3587859662933344,3.5619438217059187,1.0,1.0,0.004231276035318143,0.015065033427856256,0.015065033427856256,0.0002269552321824264,1.0,1.0,0.0017942930470789403,0.001459280978917482,0.001459280978917482,2.1295009754303647e-06,1.0,1.0,-0.16809213912124754,-0.13406842276509146,0.13406842276509146,0.017974341982719293,low,high,high
83,0.4509485126057784,0.19875692108533954,2.2688443257387565,1.0,26,0.6993066383188885,medium,0.4828789027565339,0.48254974410867824,0.011918657410070707,0.47504286504207294,0.4904963211564667,0.4632219418242795,0.5027642138051341,0.015453456114393749,0.03954227198085464,0.22176117114117758,0.22160005248113165,0.007877430141706693,0.21667822751622343,0.22673137311383967,0.2088827045526493,0.23483925382280652,0.010053145597616248,0.025956549270157225,2.1790840586496296,2.178319837602971,0.06281158756517602,2.1368764569214114,2.2192794116542154,2.0791327925431733,2.284797867061714,0.08240295473280401,0.20566507451854088,0.0,0.0,0.031930390150755494,0.03160123150289984,0.03160123150289984,0.0009986378324998693,0.0,0.0,0.023004250055838033,0.02284313139579211,0.02284313139579211,0.0005218086519654232,0.0,1.0,-0.08976026708912688,-0.0905244881357854,0.0905244881357854,0.00819468295224595,low,mid,low
84,0.870572643637367,0.39551691261017763,2.2011009286356495,1.0,11,0.6689047621813013,medium,0.9449154248229299,0.9542360733363617,0.03642343819834291,0.9310442520090115,0.969295434065347,0.8676233630018423,0.9857147680310094,0.038251182056335487,0.11809140502916715,0.4631567306275545,0.4670269185249284,0.023068236265982384,0.4489301798667036,0.4806412624801635,0.42122640011711404,0.49403124987249625,0.031711082613459896,0.0728048497553822,2.042478561334023,2.0321881959524974,0.07372338241637211,1.9912582569443322,2.0811397035265795,1.943490747428762,2.173901214192789,0.08988144658224728,0.2304104667640272,0.0,1.0,0.07434278118556292,0.08366342969899476,0.08366342969899476,0.006999569468998639,0.0,0.0,0.0676398180173769,0.07151000591475076,0.07151000591475076,0.005113680945927689,0.0,0.0,-0.1586223673016267,-0.1689127326831521,0.1689127326831521,0.02853151126249,high,mid,high
85,0.5762864969087896,0.18638054356945627,3.091988497683674,1.0,27,0.6035530050888828,medium,0.5710259768325663,0.5709857005884217,0.013146704799614314,0.5618863028020494,0.5797922206636817,0.5492831093263869,0.5935378358371634,0.017905917861632314,0.04425472651077644,0.19928391707631027,0.19924787249433012,0.0065670708554900975,0.19481581153667005,0.20356377745334198,0.1886586014422403,0.20998960531016397,0.00874796591667193,0.021331003867923665,2.867662474562545,2.86458966853725,0.09227069762531363,2.80340710963395,2.928428828533046,2.721597840917744,3.0254526683408094,0.12502171889909608,0.30385482742306547,1.0,1.0,-0.005260520076223352,-0.005300796320367951,0.005300796320367951,2.8098441630026407e-05,0.0,0.0,0.012903373506853999,0.012867328924873855,0.012867328924873855,0.00016556815366089537,0.0,0.0,-0.22432602312112904,-0.22739882914642395,0.22739882914642395,0.051710227497164515,low,high,mid
86,0.5294780196865052,0.2998598707442139,1.765751510438554,1.0,16,0.8041104828616794,medium,0.5941279999309972,0.5943402601143768,0.02697678288029931,0.5772775876262611,0.6114762586117168,0.5486398580628021,0.6385548739470651,0.034198670985455704,0.08991501588426298,0.34879983429654265,0.34791926487916025,0.01866901646463546,0.3364021942445177,0.3603687159881051,0.31955917780039605,0.38116502977767835,0.023966521743587377,0.0616058519772823,1.7049362817252223,1.7017498267155493,0.05624083068465718,1.666275523136734,1.7406607839749353,1.6170512219730588,1.802213013724232,0.07438526083820118,0.1851617917511732,0.0,0.0,0.06464998024449198,0.06486224042787159,0.06486224042787159,0.004207110233323019,0.0,0.0,0.04893996355232877,0.048059394134946365,0.048059394134946365,0.002309705364618117,0.0,1.0,-0.06081522871333167,-0.06400168372300463,0.06400168372300463,0.004096215519379516,mid,mid,mid
87,0.5202888303604661,0.1777022631303949,2.9278683410952797,1.0,28,0.8012133585286744,medium,0.5253331999696299,0.5250853001980826,0.011395843205687182,0.5176047475243389,0.5329050640654043,0.5068620413899235,0.5440698344331812,0.01530031654106534,0.03720779304325772,0.18484517095211414,0.1846848826238687,0.006092416424863526,0.1808184628968142,0.18882116968370294,0.1749862946026773,0.19547090219187335,0.008002706786888747,0.02048460758919604,2.8443239257471182,2.8391634256833407,0.09045028420281526,2.784308605250063,2.902619781581922,2.6998287618169425,3.0008307305643047,0.11831117633185873,0.3010019687473622,1.0,1.0,0.005044369609163768,0.004796469837616502,0.004796469837616502,2.300612290316487e-05,0.0,1.0,0.007142907821719252,0.006982619493473813,0.006982619493473813,4.875697499064049e-05,0.0,1.0,-0.08354441534816148,-0.08870491541193903,0.08870491541193903,0.00786856201823926,low,mid,mid
88,0.6998620344194997,0.3987768232085656,1.755021841009708,1.0,22,0.7988299875374955,medium,0.7125548018097666,0.7166799901403007,0.042472928194931515,0.6841394666667839,0.7435400840769872,0.6348932147072025,0.7750885991591974,0.059400617410203305,0.14019538445199486,0.40481524042568096,0.4041435523408534,0.024068324100232373,0.3879895750531254,0.42061252404038085,0.36600635642110524,0.4444605705636706,0.03262294898725543,0.07845421414256537,1.761197743133458,1.7569007098699099,0.06188350433133835,1.7196674823682052,1.8015043806633118,1.6640116363936874,1.868832044718872,0.08183689829510654,0.20482040832518456,1.0,1.0,0.012692767390266924,0.016817955720801026,0.016817955720801026,0.0002828436346268239,1.0,1.0,0.006038417217115344,0.005366729132287806,0.005366729132287806,2.880178157934663e-05,1.0,1.0,0.006175902123749966,0.0018788688602018322,0.0018788688602018322,3.530148193836132e-06,high,mid,mid
89,0.39757296361371486,0.48933179807635274,0.8124813575913978,1.0,26,0.6531612458156991,medium,0.2692421335352442,0.2460224121622605,0.12322672923802126,0.16516294845749865,0.3575749067720895,0.11177387668787649,0.4980527499865248,0.19241195831459082,0.38627887329864835,0.35363876590847965,0.3796941122678429,0.1114430002839679,0.27546024811553027,0.4475283934412252,0.13720655688061317,0.49101488046614494,0.17206814532569492,0.35380832358553177,0.784102519021094,0.7720184303164138,0.27398715992997735,0.5844913595760851,0.9638206261281445,0.37156233987963744,1.2266229748642783,0.37932926655205934,0.8550606349846408,0.0,1.0,-0.12833083007847068,-0.15155055145145435,0.15155055145145435,0.022967569645239914,0.0,1.0,-0.1356930321678731,-0.10963768580850985,0.10963768580850985,0.012020422149445523,1.0,1.0,-0.028378838570303877,-0.04046292727498402,0.04046292727498402,0.0016372484836606456,high,low,low
90,0.826788013881755,0.4816598032027603,1.7165393673794054,1.0,11,0.6968520172113857,medium,0.8238163955459666,0.8427654526515285,0.07352166397799377,0.8006739222062718,0.8693084192405651,0.6858191093125597,0.9007894950769495,0.06863449703429336,0.21497038576438976,0.48108370436997944,0.4894250040681571,0.02276157952207991,0.47421362576712245,0.49699298680405357,0.43390458524802095,0.49969562337728934,0.022779361036931123,0.0657910381292684,1.710481367419359,1.725747032360816,0.11183742936490161,1.6694526892305155,1.7755693263785381,1.524360460969875,1.8430440605432912,0.10611663714802266,0.3186835995734161,1.0,1.0,-0.0029716183357884063,0.015977438769773422,0.015977438769773422,0.00025527854964185883,1.0,1.0,-0.0005760988327808692,0.007765200865396782,0.007765200865396782,6.029834447995893e-05,1.0,1.0,-0.006057999960046301,0.009207664981410568,0.009207664981410568,8.478109440989448e-05,high,mid,high
