case_id,feature,observed_value,pred_mean,pred_median,pred_std,pred_ci50_low,pred_ci50_high,pred_ci90_low,pred_ci90_high,pred_width50,pred_width90,covered50,covered90,err_mean,err_median,abs_err_median,sq_err_median,true_beta,true_gamma,true_R0,rho0,tau,eta,severity
50,peak_height,0.04281657934188843,0.05750488415360451,0.05434458516538143,0.018457585555299458,0.045452749356627464,0.06517788022756577,0.03567889481782913,0.08804680295288562,0.0197251308709383,0.05236790813505649,0.0,1.0,0.014688304811716082,0.011528005823493004,0.011528005823493004,0.0001328949182664886,0.5422618023705824,0.4784768174578472,1.1333084124151,1.0,15,0.7286568132623694,medium
50,cumulative_infected,0.7281917227592203,0.7053817256958836,0.5973499420215376,0.39562499439779397,0.44739365735586034,0.8588987848816032,0.3344311133718293,1.420265675988048,0.41150512752574286,1.0858345626162187,1.0,1.0,-0.02280999706333664,-0.1308417807376827,0.1308417807376827,0.01711957158660784,0.5422618023705824,0.4784768174578472,1.1333084124151,1.0,15,0.7286568132623694,medium
50,early_growth_slope,0.0030932153708168437,0.0004973748515788301,0.00046172835884915195,0.0025186188345542237,-0.0009428024530366407,0.0020933699053698324,-0.003772195039311467,0.004636555756864944,0.003036172358406473,0.00840875079617641,0.0,1.0,-0.0025958405192380136,-0.0026314870119676917,0.0026314870119676917,6.92472389415465e-06,0.5422618023705824,0.4784768174578472,1.1333084124151,1.0,15,0.7286568132623694,medium
51,peak_time,13.0,12.11,12.0,1.1182146665126695,11.0,13.0,10.0,14.0,2.0,4.0,1.0,1.0,-0.8900000000000006,-1.0,1.0,1.0,0.6903562652465532,0.27943639944135323,2.470530920906179,1.0,30,0.7194037899286247,medium
51,peak_height,0.252005010843277,0.24082749143242835,0.2409719005227089,0.01702768164264456,0.2313041388988495,0.25028151273727417,0.2108302928507328,0.2693210318684578,0.018977373838424683,0.058490739017725,0.0,1.0,-0.01117751941084863,-0.011033110320568085,0.011033110320568085,0.00012172952334582599,0.6903562652465532,0.27943639944135323,2.470530920906179,1.0,30,0.7194037899286247,medium
51,cumulative_infected,3.409828564734198,3.2284173968878283,3.227863444801187,0.19730647141633806,3.1210212880250765,3.3724967321613804,2.8910295581255925,3.5057216631365007,0.25147544413630385,0.6146921050109082,0.0,1.0,-0.1814111678463699,-0.181965119933011,0.181965119933011,0.033111304872235084,0.6903562652465532,0.27943639944135323,2.470530920906179,1.0,30,0.7194037899286247,medium
51,early_growth_slope,0.015609219038326823,0.014549696183864959,0.014835050495873602,0.002682328237288604,0.012612076381975337,0.016153889166335353,0.010293874977200869,0.018805913199182775,0.0035418127843600163,0.008512038221981906,1.0,1.0,-0.0010595228544618644,-0.0007741685424532217,0.0007741685424532217,5.993369321241457e-07,0.6903562652465532,0.27943639944135323,2.470530920906179,1.0,30,0.7194037899286247,medium
52,peak_time,10.0,9.34,9.0,1.1994948431685226,9.0,10.0,8.0,11.0,1.0,3.0,1.0,1.0,-0.6600000000000001,-1.0,1.0,1.0,0.9426703421094546,0.44952728358600896,2.0970258681286285,1.0,19,0.741539465889574,medium
52,peak_height,0.18064066767692566,0.1845524764060974,0.18224957585334778,0.018919363492882837,0.17323026433587074,0.19690042361617088,0.1551692984998226,0.21894037574529648,0.02367015928030014,0.06377107724547387,1.0,1.0,0.00391180872917174,0.0016089081764221191,0.0016089081764221191,2.588585520157949e-06,0.9426703421094546,0.44952728358600896,2.0970258681286285,1.0,19,0.741539465889574,medium
52,cumulative_infected,2.097737779840827,2.014235732086827,2.005660340684699,0.16011986734650335,1.9118203992281906,2.1145562544406857,1.7882540320126281,2.2770470209856284,0.20273585521249515,0.4887929889730003,1.0,1.0,-0.08350204775400005,-0.0920774391561281,0.0920774391561281,0.008478254801550471,0.9426703421094546,0.44952728358600896,2.0970258681286285,1.0,19,0.741539465889574,medium
52,early_growth_slope,0.019721989652940204,0.01832151119552214,0.017940666687320028,0.003244077246429144,0.016470322359444768,0.02080277221864976,0.01375256922938639,0.02345569246147836,0.0043324498592049905,0.00970312323209197,1.0,1.0,-0.0014004784574180654,-0.001781322965620176,0.001781322965620176,3.1731115078458586e-06,0.9426703421094546,0.44952728358600896,2.0970258681286285,1.0,19,0.741539465889574,medium
53,peak_time,5.0,20.62,17.5,14.99480044562249,7.75,34.0,1.0,46.05,26.25,45.05,0.0,1.0,15.620000000000001,12.5,12.5,156.25,0.4060810502309755,0.3642990648329107,1.1146914429144323,1.0,17,0.7717398832012539,medium
53,peak_height,0.05061556398868561,0.055386580675840374,0.049815114587545395,0.02393478412116401,0.0427132910117507,0.05842754431068897,0.03606232460588217,0.09017741568386553,0.015714253298938274,0.05411509107798336,1.0,1.0,0.004771016687154767,-0.000800449401140213,0.000800449401140213,6.407192437857256e-07,0.4060810502309755,0.3642990648329107,1.1146914429144323,1.0,17,0.7717398832012539,medium
