case_id,true_beta,true_gamma,true_R0,rho0,tau,eta,severity,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median
20,0.8261474130228024,0.4036134749498376,2.0468776795063115,1.0,22,0.6354415133676239,medium,0.85364793745262,0.858241797493418,0.03731514967779902,0.831971346885841,0.8807842651037165,0.7848108241569716,0.9059257597889399,0.04881291821787559,0.12111493563196829,0.4374145672787774,0.43792115979229884,0.02131585577702541,0.42401661313085864,0.4524792780825485,0.40067438242688735,0.4704640589960086,0.028462664951689864,0.06978967656912127,1.9534174016010815,1.944508630069896,0.07481307899745401,1.9031002990188453,1.99196079345883,1.8488159238615762,2.093962226918303,0.08886049443998467,0.2451463030567269,0.0,1.0,0.027500524429817652,0.03209438447061563,0.03209438447061563,0.0010300495145476938,0.0,1.0,0.0338010923289398,0.03430768484246122,0.03430768484246122,0.0011770172392496431,0.0,1.0,-0.09346027790523004,-0.10236904943641556,0.10236904943641556,0.010479422282515293
21,0.9477736778764508,0.1074628085345575,8.819550603608775,1.0,30,0.6069023060298527,medium,0.9121236101976676,0.9190703417248106,0.037522654639703626,0.8908573507345712,0.9394088925068668,0.8429303296777018,0.9619867722012109,0.04855154177229559,0.11905644252350911,0.11008723133529727,0.10972076324469471,0.005630424690560484,0.10630167323041916,0.11364756872652132,0.10120410616016338,0.11972257656099881,0.007345895496102164,0.01851847040083543,8.306744769444453,8.299525320325069,0.5429976645312553,7.937523240559523,8.655275058220274,7.450412662802633,9.222703640144353,0.7177518176607514,1.7722909773417195,0.0,1.0,-0.035650067678783204,-0.028703336151640224,0.028703336151640224,0.0008238815062340567,1.0,1.0,0.0026244228007397674,0.0022579547101372055,0.0022579547101372055,5.098359473030791e-06,0.0,1.0,-0.5128058341643218,-0.5200252832837062,0.5200252832837062,0.2704262952542989
22,0.8016883048501701,0.4848073381357573,1.6536224635809424,1.0,30,0.8475364004462514,medium,0.8017977795881319,0.812058882101747,0.051494609033379,0.7720075453439316,0.8398579979101386,0.7058364432044275,0.8678640326291809,0.06785045256620703,0.16202758942475337,0.4789743018645979,0.4833711496522144,0.01794050035394626,0.4709336114413617,0.4922171216205339,0.44447122680310347,0.4981274417374354,0.021283510179172183,0.053656214934331925,1.6734273888309694,1.681945212128063,0.07800625072474726,1.6286624349830123,1.72334371881543,1.5315039893141282,1.780350938112172,0.09468128383241758,0.2488469487980438,1.0,1.0,0.00010947473796185658,0.010370577251576973,0.010370577251576973,0.00010754887253092581,1.0,1.0,-0.005833036271159442,-0.0014361884835429328,0.0014361884835429328,2.062637360261349e-06,1.0,1.0,0.019804925250026972,0.02832274854712047,0.02832274854712047,0.0008021780852634147
23,0.554491909448532,0.06803157775035758,8.150507863910558,1.0,21,0.7052808878463666,medium,0.5549219652647964,0.5546233462266925,0.01812573171712145,0.5423061842919313,0.5671036162489378,0.5247717641673779,0.5859844572678585,0.024797431957006455,0.06121269310048061,0.07839163918735179,0.07817696002152623,0.004315426982782749,0.07537962139821461,0.08117757379074948,0.07181825951672559,0.0857951237449329,0.005797952392534875,0.013976864228207306,7.098962477696666,7.0903669125340025,0.4349256128785474,6.797086960831267,7.376639421116448,6.425589412180551,7.84053749309737,0.5795524602851811,1.4149480809168198,1.0,1.0,0.0004300558162644297,0.0001314367781605208,0.0001314367781605208,1.7275626653217957e-08,0.0,0.0,0.010360061436994208,0.010145382271168651,0.010145382271168651,0.00010292878142814318,0.0,0.0,-1.051545386213892,-1.0601409513765558,1.0601409513765558,1.1238988367855889
24,0.9698012809137599,0.49891715262890207,1.943812265831447,1.0,22,0.8487026509768092,medium,0.9279379815446764,0.9396608774931376,0.04292599537360864,0.9143534013058264,0.953799782454879,0.8488356764689413,0.9701732311440794,0.03944638114905252,0.12133755467513807,0.48977619650592213,0.4946971740095485,0.013288930543346893,0.48679432872282746,0.4983504988155609,0.4632434147327343,0.49975482528105464,0.011556170092733464,0.036511410548320355,1.8941190232582343,1.902582679906645,0.059883014498458904,1.8719750597053675,1.9280341054975407,1.8007016152928255,1.9666710351118777,0.056059045792173245,0.16596941981905222,0.0,1.0,-0.041863299369083506,-0.030140403420622297,0.030140403420622297,0.0009084439183578602,0.0,1.0,-0.009140956122979937,-0.0042199786193535815,0.0042199786193535815,1.780821954780136e-05,0.0,1.0,-0.049693242573212615,-0.04122958592480197,0.04122958592480197,0.0016998787555306287
25,0.5297603414384228,0.47162999636431946,1.1232541304035282,1.0,24,0.7160135503640697,medium,0.3280747062867551,0.3151531020357481,0.11802488443695869,0.24016569901729093,0.40650079210406054,0.15447304576669577,0.545794163469994,0.1663350930867696,0.39132111770329825,0.35303206856249586,0.3735084077323614,0.10273579939190931,0.28204217708800094,0.43771384567952987,0.15381037972055692,0.48420484836236516,0.15567166859152892,0.3303944686418082,0.9623460727461995,0.9558891455263165,0.28477789309287543,0.7713331395993793,1.125457302441501,0.5244481475544778,1.4171928186681466,0.3541241628421218,0.8927446711136688,0.0,1.0,-0.20168563515166765,-0.21460723940267468,0.21460723940267468,0.046056267204036924,0.0,1.0,-0.1185979278018236,-0.09812158863195808,0.09812158863195808,0.009627846155659205,1.0,1.0,-0.16090805765732863,-0.16736498487721163,0.16736498487721163,0.028011038162949278
26,0.36904588156670104,0.3930157913074754,0.9390103139086808,1.0,27,0.615643813340736,medium,0.22523138893467132,0.19642522547110797,0.11040785412896272,0.14123535653355587,0.2765483563476093,0.10668624845291584,0.44684943780764463,0.13531299981405345,0.3401631893547288,0.312707347602588,0.33271391991931654,0.1208921470321966,0.21596101844259613,0.4149615661000535,0.10152579526117753,0.48250884000238253,0.1990005476574574,0.38098304474120503,0.7816505499570192,0.7374898387312743,0.3199744360526182,0.5447587759948542,0.9742978234435258,0.3328689794192264,1.3974967603232973,0.42953904744867155,1.064627780904071,0.0,1.0,-0.14381449263202972,-0.17262065609559307,0.17262065609559307,0.029797890910873013,1.0,1.0,-0.08030844370488738,-0.060301871388158845,0.060301871388158845,0.0036363156929140506,1.0,1.0,-0.15735976395166162,-0.20152047517740657,0.20152047517740657,0.04061050191572774
27,0.3180263022640479,0.05556132064187366,5.7238794648874505,1.0,18,0.8060889272938072,medium,0.3148244856678299,0.31480082530015685,0.012610961786019687,0.30632102699018937,0.323288909615655,0.2948770488784783,0.3354310133158051,0.016967882625465613,0.040553964437326784,0.06376848518912792,0.06280588250828362,0.004945859428104722,0.060123515685988296,0.06656632362815448,0.057343420695309566,0.07315436503378342,0.006442807942166187,0.015810944338473853,4.964763107374401,4.978027307278734,0.413014482322,4.678988573261635,5.264129229728199,4.265331975144561,5.599235894901718,0.5851406564665638,1.333903919757157,1.0,1.0,-0.003201816596217988,-0.0032254769638910274,0.0032254769638910274,1.0403701644591681e-05,0.0,0.0,0.008207164547254259,0.007244561866409954,0.007244561866409954,5.248367663624128e-05,0.0,0.0,-0.7591163575130491,-0.7458521576087165,0.7458521576087165,0.5562954410095776
28,0.6324651337119632,0.17782424566556188,3.5566867237072657,1.0,12,0.6811191390677831,medium,0.6510550405040423,0.6510540745097091,0.01519524565638617,0.6409353972696942,0.6611670805434819,0.6257460606805326,0.6760058628852283,0.02023168327378777,0.050259802204695725,0.22606551913253334,0.22586379663645456,0.00776756394843813,0.2205955292320424,0.23125287782840132,0.21348201717603818,0.23875052105980743,0.010657348596358918,0.02526850388376925,2.8826004162554177,2.877577437274343,0.10074022282078811,2.8106543889817153,2.946625323217236,2.729624934080137,3.0613033569872665,0.13597093423552087,0.33167842290712946,0.0,1.0,0.01858990679207906,0.018588940797745868,0.018588940797745868,0.0003455487199821008,0.0,0.0,0.04824127346697146,0.048039550970892686,0.048039550970892686,0.0023077984574849963,0.0,0.0,-0.6740863074518479,-0.6791092864329227,0.6791092864329227,0.46118942291943343
29,0.9382964795291376,0.1863803149001111,5.03431105389005,1.0,13,0.7625677962512001,medium,0.953587519288055,0.9646424280263416,0.03846925060040056,0.9431207965226509,0.9787430255140006,0.8773496201880274,0.9899702874840047,0.0356222289913497,0.1126206672959773,0.21030125545243888,0.20995407233517147,0.009857923977613986,0.20382505153375213,0.2165809600670177,0.19472269333647033,0.2275740715252292,0.01275590853326558,0.032851378188758884,4.543239994574757,4.5446540165031655,0.26546005183772364,4.380510831128866,4.71579212028977,4.12504583786627,4.964297844777854,0.3352812891609034,0.8392520069115843,0.0,1.0,0.015291039758917324,0.026345948497203953,0.026345948497203953,0.0006941090022173232,0.0,0.0,0.023920940552327796,0.023573757435060377,0.023573757435060377,0.0005557220396070644,0.0,0.0,-0.4910710593152938,-0.48965703738688493,0.48965703738688493,0.2397640142625012
