case_id,true_beta,true_gamma,true_R0,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median
31,0.3629023544419292,0.1616342447732556,2.245207102931791,0.35905342991258815,0.3590662396005595,0.010046621566989045,0.3525622984511966,0.3656137357660626,0.34276297744322687,0.376146526851709,0.013051437314866021,0.03338354940848215,0.15856134595838065,0.1583345555703319,0.007403028900469038,0.15338851997939384,0.16339408205842318,0.14706479023503757,0.17104172098380155,0.010005562079029334,0.023976930748763975,2.2679107097828872,2.265009227715539,0.0930179485250705,2.2053199724439776,2.3266465524461597,2.1208239184416056,2.4323213701119544,0.1213265800021821,0.3114974516703488,1.0,1.0,-0.003848924529341047,-0.0038361148413696977,0.0038361148413696977,1.471577707617686e-05,1.0,1.0,-0.0030728988148749636,-0.0032996892029237,0.0032996892029237,1.0887948835891244e-05,1.0,1.0,0.022703606851096403,0.0198021247837481,0.0198021247837481,0.00039212414595113067
32,0.2620955712027291,0.2394413796847803,1.0946126836880599,0.34130779723509214,0.3360596598175634,0.12502418788363553,0.24237327058456204,0.4329891025329792,0.1464657460709287,0.5565816362568656,0.19061583194841714,0.41011589018593697,0.36329514638765664,0.3810211695013892,0.09602405152284399,0.30034891366774985,0.4390881816443479,0.17886676568420937,0.48658173739504174,0.13873926797659802,0.3077149717108324,0.9492686331045564,0.9628286481698125,0.24898371959636192,0.78994143567876,1.1171996669572293,0.509036012670627,1.3379025241548284,0.3272582312784693,0.8288665114842013,1.0,1.0,0.07921222603236305,0.07396408861483433,0.07396408861483433,0.005470686404623066,0.0,1.0,0.12385376670287634,0.1415797898166089,0.1415797898166089,0.020044836884515155,1.0,1.0,-0.14534405058350341,-0.13178403551824736,0.13178403551824736,0.01736703201747468
33,0.21292750841717056,0.20562531253700156,1.0355121448331173,0.2700354458300643,0.25783137420079516,0.10171547390104037,0.18982677956295255,0.3366134070927081,0.1249158098863463,0.4573396340550537,0.14678662752975555,0.33242382416870736,0.329397793811409,0.3405808614785797,0.09718417005900824,0.26420600182787657,0.4056879040524982,0.14851793715542047,0.4677882434489852,0.14148190222462165,0.3192703062935647,0.846304074998904,0.8532074131808441,0.2486620937850564,0.6790613541696675,1.010396892110614,0.4309965847862002,1.222550629155255,0.3313355379409464,0.7915540443690549,1.0,1.0,0.05710793741289372,0.0449038657836246,0.0449038657836246,0.0020163571623137717,0.0,1.0,0.12377248127440743,0.13495554894157813,0.13495554894157813,0.01821300019012269,0.0,1.0,-0.18920806983421323,-0.18230473165227312,0.18230473165227312,0.03323501518280731
34,0.3189847206254516,0.4994577730553631,0.6386620407849639,0.24260730000301958,0.22051333908393023,0.10927306905794439,0.1546747139826297,0.3117534148872769,0.10566765482406035,0.457743607102374,0.15707870090464723,0.3520759522783137,0.35059025176028935,0.36759720222935577,0.10583214357351572,0.2819008429409408,0.43941079544224304,0.14538326856597736,0.4842581713830762,0.15750995250130223,0.33887490281709887,0.7113736269925416,0.7066022194118629,0.24625972745374972,0.5339150882524851,0.8690089655736329,0.3278682039921863,1.113366289008238,0.3350938773211478,0.7854980850160518,0.0,1.0,-0.076377420622432,-0.09847138154152135,0.09847138154152135,0.009696612982695873,0.0,0.0,-0.14886752129507375,-0.13186057082600733,0.13186057082600733,0.017387210138560497,1.0,1.0,0.07271158620757767,0.06794017862689894,0.06794017862689894,0.0046158678718549355
35,0.4400987384949603,0.37599587333865647,1.1704882146367783,0.35062507988996333,0.34975476589724963,0.10591166830903753,0.27338300337939697,0.4284869084894108,0.1793631592152739,0.5293475089315172,0.15510390511001382,0.34998434971624326,0.368867347900544,0.380016546892493,0.07538159682774212,0.3236932376351091,0.42568960210575946,0.2219339462161294,0.4700282524363558,0.10199636447065036,0.2480943062202264,0.9536557060942972,0.9755424046448657,0.2099543601844489,0.8246670617866665,1.1054933774554363,0.5657731019671626,1.252848930952541,0.2808263156687698,0.6870758289853784,0.0,1.0,-0.08947365860499695,-0.09034397259771065,0.09034397259771065,0.008162033384735893,1.0,1.0,-0.007128525438112487,0.004020673553836507,0.004020673553836507,1.6165815826520284e-05,0.0,1.0,-0.21683250854248115,-0.19494580999191258,0.19494580999191258,0.038003868833402885
36,0.855571228771493,0.30924544192742925,2.7666413559371725,0.8484297698018661,0.8514756377297469,0.038537651161179236,0.8247255787397535,0.8757274415190706,0.7800624238776888,0.9051016141948656,0.051001862779317064,0.1250391903171768,0.3232425841121167,0.32204675146236267,0.01523266133739033,0.3128031020709586,0.3327250515743526,0.3003297237291821,0.350121968213553,0.019921949503393988,0.04979224448437092,2.6273078442774436,2.621294627203703,0.1135575957290534,2.5499356795627905,2.7005287343952986,2.4475408300356425,2.8217962920979245,0.15059305483250807,0.374255462062282,1.0,1.0,-0.007141458969626924,-0.004095591041746172,0.004095591041746172,1.677386598123149e-05,0.0,1.0,0.01399714218468745,0.012801309534933414,0.012801309534933414,0.00016387352580917713,0.0,1.0,-0.13933351165972896,-0.14534672873346954,0.14534672873346954,0.02112567155352078
37,0.19612917429118126,0.3654833615794456,0.5366295566605387,0.25246161092611175,0.23265005123695023,0.11193557074075819,0.1586544073920063,0.3294164784008051,0.10769269750037665,0.4619516819123745,0.1707620710087988,0.3542589844119979,0.3565244476697052,0.38223573755921225,0.10351088825639025,0.2902080763585302,0.43916931698359474,0.15193562865517574,0.48474351015976647,0.14896124062506455,0.33280788150459073,0.7243140168911089,0.7293073675940582,0.24492412962520926,0.5451555840811523,0.8853603545713761,0.33899048063148124,1.1297857071242308,0.3402047704902238,0.7907952264927496,1.0,1.0,0.05633243663493048,0.03652087694576897,0.03652087694576897,0.0013337744528879995,1.0,1.0,-0.008958913909740407,0.016752375979766643,0.016752375979766643,0.00028064210096746236,0.0,1.0,0.18768446023057017,0.19267781093351954,0.19267781093351954,0.037124738826133104
38,0.1333277546604977,0.426298170146916,0.3127570418952272,0.21998508753027451,0.19803501850338145,0.10043758855877578,0.13950202561093286,0.27664677444562036,0.10284671647302825,0.4220426366105845,0.1371447488346875,0.31919592013755627,0.3332115514217353,0.35400704984093,0.11523853102783102,0.2528653468748464,0.4294426369120674,0.11337635823913335,0.48397529380283266,0.176577290037221,0.3705989355636993,0.7042282612454823,0.6737606001559382,0.274414368748176,0.512561333281462,0.8505218599923106,0.31855515967164244,1.1919363472271631,0.33796052671084853,0.8733811875555206,0.0,1.0,0.08665733286977681,0.06470726384288375,0.06470726384288375,0.004187029994032571,1.0,1.0,-0.0930866187251807,-0.072291120305986,0.072291120305986,0.005226006075094542,0.0,0.0,0.39147121935025514,0.361003558260711,0.361003558260711,0.13032356907689457
39,0.9482950685271959,0.22618594246022827,4.192546443039627,0.9394004352194536,0.9461137072653671,0.03449000340201163,0.9219248153785343,0.964652394927872,0.872932362526377,0.9812571119369959,0.0427275795493377,0.10832474941061898,0.22286746749578903,0.2226750903940545,0.012209929308278352,0.2147304426086029,0.2301184808492576,0.20372096840868195,0.244600288527709,0.015388038240654683,0.040879320119027035,4.227300918868888,4.212731052827916,0.2748774503236315,4.041482467056413,4.401239073388292,3.8121625032334916,4.702756591373856,0.3597566063318789,0.890594088140364,1.0,1.0,-0.008894633307742317,-0.0021813612618287737,0.0021813612618287737,4.75833695460722e-06,1.0,1.0,-0.0033184749644392386,-0.0035108520661737697,0.0035108520661737697,1.2326082230556628e-05,1.0,1.0,0.034754475829260834,0.020184609788288732,0.020184609788288732,0.0004074184723054813
40,0.4728796567223611,0.29781781981131766,1.58781518520938,0.5192546404859215,0.5194315176153985,0.022686664967813738,0.5041459066600994,0.5331514277415579,0.4820608911039441,0.5578377409826906,0.029005521081458485,0.07577684987874644,0.314115535883808,0.31323959300139115,0.017843704436829654,0.3020884918372515,0.32562933073050115,0.2862242042954509,0.34517963123789264,0.02354083889324965,0.05895542694244171,1.6552343666116107,1.6536449579293155,0.06018825306741847,1.6125726718936348,1.6950894440366804,1.5593904708703872,1.755667088102237,0.08251677214304554,0.19627661723184975,0.0,0.0,0.04637498376356042,0.04655186089303742,0.04655186089303742,0.002167075752604707,0.0,1.0,0.01629771607249031,0.015421773190073484,0.015421773190073484,0.00023783108832606928,0.0,1.0,0.06741918140223069,0.06582977271993551,0.06582977271993551,0.004333558976358365
41,0.7734983169462643,0.3334656298581934,2.3195743359673835,0.7842138996347622,0.7868494728202953,0.036483969795316006,0.7603228247199209,0.8104044979140634,0.7201226186820565,0.8397187508089359,0.050081673194142584,0.11959613212687936,0.3581602252472774,0.3574778830096965,0.01796789721171663,0.345302581903044,0.3697117322737493,0.3303171139338872,0.390044024523147,0.02440915037070529,0.05972691058925983,2.1911977261205435,2.1870195795375853,0.07572206317441958,2.137373197596422,2.2412052990463396,2.0734383885237637,2.322277826831478,0.1038321014499175,0.24883943830771438,1.0,1.0,0.010715582688497927,0.013351155874031018,0.013351155874031018,0.00017825336317267294,0.0,1.0,0.02469459538908403,0.024012253151503127,0.024012253151503127,0.0005765883014118719,0.0,1.0,-0.12837660984683996,-0.1325547564297982,0.1325547564297982,0.017570763452163126
42,0.9815270107253146,0.20448561087112066,4.799980822826369,0.9649704457902493,0.9739658588978517,0.03119282907509254,0.9545163047604379,0.9858070709770828,0.905810037221589,0.9943340163496875,0.03129076621664484,0.0885239791280985,0.20275901103472502,0.20252379429070153,0.011400929177808916,0.19576925307617316,0.2101889510015872,0.1843961805506366,0.221560344191778,0.014419697925414032,0.03716416364114139,4.774752108111153,4.757450708898384,0.32012356661450553,4.5618462120472625,4.957640935464964,4.294808893813609,5.325212386727363,0.3957947234177013,1.030403492913754,1.0,1.0,-0.0165565649350653,-0.007561151827462864,0.007561151827462864,5.717101695794501e-05,1.0,1.0,-0.0017265998363956425,-0.0019618165804191345,0.0019618165804191345,3.848724295207426e-06,1.0,1.0,-0.02522871471521615,-0.04253011392798545,0.04253011392798545,0.0018088105907274217
43,0.401830617301533,0.21788931368120168,1.8441960760382201,0.4075332647899073,0.4071001872096592,0.01336499055689627,0.39830620478508394,0.4162288781818372,0.3863231041435196,0.42966559782900715,0.01792267339675324,0.04334249368548754,0.22120795780418315,0.22031545841593675,0.0107203875930192,0.21384026957603958,0.2281098450330561,0.20467884146051257,0.23992633187802986,0.014269575457016515,0.03524749041751729,1.8447378601092224,1.842830498810563,0.06862045102596206,1.7972530694219013,1.8917583803835798,1.73479579951909,1.958147710373599,0.09450531096167847,0.223351910854509,1.0,1.0,0.005702647488374291,0.005269569908126159,0.005269569908126159,2.776836701662874e-05,1.0,1.0,0.003318644122981468,0.0024261447347350695,0.0024261447347350695,5.886178273882701e-06,1.0,1.0,0.0005417840710022492,-0.0013655772276570666,0.0013655772276570666,1.8648011646955599e-06
44,0.6900339009444882,0.0542146688090106,12.727808102551814,0.6486184542082604,0.649614450369771,0.04406067505537276,0.6202245681375801,0.6782713748073254,0.5729623796309244,0.7181454084041458,0.058046806669745266,0.1451830287732213,0.0572313652466005,0.056472104427955735,0.0036832954422533243,0.05465877092619875,0.0588815141886145,0.05290025662027737,0.06427281677868862,0.00422274326241575,0.011372560158411253,11.378494687562004,11.36257887064896,1.0547369325362246,10.658865505063247,12.105151339812984,9.667663083607675,13.110038250379773,1.4462858347497374,3.4423751667720985,0.0,1.0,-0.04141544673622788,-0.0404194505747173,0.0404194505747173,0.0016337319847620144,0.0,1.0,0.003016696437589901,0.0022574356189451333,0.0022574356189451333,5.0960155736821974e-06,0.0,1.0,-1.34931341498981,-1.3652292319028536,1.3652292319028536,1.8638508556420557
45,0.9108071092325554,0.2625396565207587,3.4692172653183113,0.9214858273596115,0.9285245443849912,0.03576490168385981,0.902657735309412,0.9461337769424807,0.8560562858097704,0.968384675691387,0.04347604163306873,0.11232838988161653,0.2738664702964991,0.27287225497163903,0.013361300871823793,0.26499187559254983,0.2823097411494504,0.25343354986036853,0.29693590294180483,0.01731786555690057,0.043502353081436296,3.3708985676877194,3.362872243856369,0.18127241926779478,3.2517780908015834,3.4822696788062593,3.092732028891443,3.678506320172237,0.23049158800467584,0.5857742912807944,1.0,1.0,0.01067871812705612,0.017717435152435845,0.017717435152435845,0.0003139075083807694,0.0,1.0,0.011326813775740352,0.010332598450880304,0.010332598450880304,0.00010676259074713405,1.0,1.0,-0.09831869763059187,-0.10634502146194214,0.10634502146194214,0.011309263589740933
46,0.7897568613819196,0.2865916676605807,2.7556867505207894,0.7880129448011323,0.7891980168357537,0.0324010479859644,0.7662309386202744,0.8114667068125552,0.7307126353328803,0.8391338980435082,0.04523576819228081,0.10842126271062791,0.2945678033899978,0.2938783945725173,0.01256725975885689,0.28617135686298284,0.30252423564060155,0.27443695458368733,0.3162278215754689,0.016352878777618707,0.04179086699178158,2.67730204678345,2.672046625853126,0.10431539005809248,2.607800101401367,2.745309089537744,2.513954799458002,2.8540958619757975,0.13750898813637713,0.3401410625177954,1.0,1.0,-0.0017439165807873191,-0.0005588445461658376,0.0005588445461658376,3.1230722677930093e-07,1.0,1.0,0.007976135729417078,0.007286726911936603,0.007286726911936603,5.309638908914114e-05,0.0,1.0,-0.0783847037373393,-0.08364012466766324,0.08364012466766324,0.006995670454422249
47,0.5939787380349971,0.30352579838417004,1.9569299914440987,0.6130992038590826,0.6123339379157376,0.021821153541717073,0.598597062531008,0.6279815080828335,0.5779831283904069,0.6502084219300649,0.02938444555182551,0.07222529353965801,0.3205656894096563,0.3198974730445675,0.014013613067023485,0.3112783078926411,0.32921100366126743,0.29826513067235183,0.34517283069253574,0.017932695768626328,0.04690770002018391,1.9139632015784587,1.9110812471467327,0.0554219168133393,1.8756257374393628,1.9495877514015667,1.8301450665387846,2.0083180696631557,0.07396201396220392,0.17817300312437112,0.0,1.0,0.019120465824085442,0.018355199880740525,0.018355199880740525,0.000336913362661937,0.0,1.0,0.017039891025486253,0.01637167466039746,0.01637167466039746,0.00026803173118590036,0.0,1.0,-0.042966789865640065,-0.04584874429736607,0.04584874429736607,0.002102107353645258
48,0.9382999110353083,0.3703410372513009,2.533610420274893,0.9362139710269836,0.9446239743956998,0.03722884893014946,0.9202023234574986,0.9616659266479757,0.8642509595065485,0.9800272525388186,0.04146360319047704,0.1157762930322701,0.402015175710755,0.40047721023087457,0.023070084518694346,0.3862083914435142,0.41724842646223903,0.3667072534540654,0.4410462391898989,0.03104003501872482,0.07433898573583347,2.3330515737759416,2.3283068643097664,0.10567904859324898,2.26046240694666,2.396568587953988,2.175575329967303,2.510393797357301,0.13610618100732808,0.3348184673899981,1.0,1.0,-0.002085940008324738,0.006324063360391485,0.006324063360391485,3.999377738624605e-05,0.0,1.0,0.031674138459454104,0.03013617297957366,0.03013617297957366,0.0009081889218547856,0.0,0.0,-0.2005588464989514,-0.20530355596512662,0.20530355596512662,0.04214955009192588
49,0.25396305048300616,0.48391342871249765,0.524810917437653,0.2713311467727969,0.2554287172546438,0.10696968593708348,0.18635266645871176,0.3447384033949387,0.1220108852301842,0.4679698065191944,0.15838573693622696,0.3459589212890102,0.3496392431676995,0.36780718473439866,0.0967691898491685,0.2847747885505016,0.4282564987533096,0.16476021623875556,0.47625918656801114,0.14348171020280803,0.31149897032925555,0.7911912502693456,0.7927086938624082,0.23561771481171961,0.6290763020856068,0.9490819322664753,0.4075737574699152,1.1588077144831035,0.32000563018086847,0.7512339570131883,1.0,1.0,0.017368096289790746,0.0014656667716376193,0.0014656667716376193,2.1481790854826414e-06,0.0,0.0,-0.13427418554479814,-0.11610624397809899,0.11610624397809899,0.013480659890701848,0.0,1.0,0.2663803328316926,0.2678977764247552,0.2678977764247552,0.07176921861332812
50,0.20974879983321681,0.3254034766137921,0.6445806972190373,0.1991284185985087,0.17361158516770814,0.0914889990483416,0.12642326729930825,0.24517047306326334,0.10171863278789794,0.3845428760237674,0.11874720576395509,0.28282424323586947,0.31970236522677503,0.3368809100281023,0.12140178082789649,0.22940658706892794,0.4258831217264943,0.09505940149665272,0.4851553624452235,0.19647653465756634,0.3900959609485708,0.6873326891533821,0.6450059960916636,0.2975165691220745,0.47448170593187555,0.8339248508382741,0.3031689212599166,1.2517975532734917,0.3594431449063985,0.9486286320135751,1.0,1.0,-0.010620381234708126,-0.03613721466550868,0.03613721466550868,0.0013058982837810553,1.0,1.0,-0.005701111387017066,0.011477433414310179,0.011477433414310179,0.0001317314777799238,1.0,1.0,0.04275199193434476,0.00042529887262632293,0.00042529887262632293,1.8087913105722124e-07
51,0.1005361654470189,0.05154935399987243,1.9502895312183293,0.22542341408707994,0.2212451734138786,0.05203056822282918,0.18914601367236114,0.2592895379452761,0.1470541696371936,0.3129416888156644,0.07014352427291495,0.16588751917847083,0.1966214499148539,0.19021823250979072,0.07202704311491248,0.1408999207843342,0.2447783710514731,0.08821318974599579,0.3223540821387792,0.1038784502671389,0.2341408923927834,1.258045978021215,1.2220164719035127,0.37237696118767294,0.9961819484916206,1.5051718895336355,0.6996770419144615,1.9440548395940924,0.5089899410420149,1.2443777976796309,0.0,0.0,0.12488724864006104,0.12070900796685968,0.12070900796685968,0.014570664604343394,0.0,0.0,0.14507209591498146,0.1386688785099183,0.1386688785099183,0.01922905786719848,0.0,0.0,-0.6922435531971143,-0.7282730593148166,0.7282730593148166,0.5303816489237623
52,0.6621915022278642,0.22954985717281623,2.8847393345548213,0.6447102281312739,0.6446082982158938,0.018253293146770787,0.6327008089248988,0.6572975817991105,0.6145274015595796,0.6743722451826186,0.024596772874211692,0.05984484362303899,0.2326391204532597,0.2321984141091561,0.008329681691873791,0.22694002571462923,0.23814248152960332,0.22002305163725291,0.24676934352806223,0.011202455814974088,0.02674629189080932,2.773565611129837,2.769077887512089,0.09508172557728606,2.708428861475424,2.833978387391095,2.6220190208282568,2.937025971068205,0.12554952591567092,0.3150069502399484,0.0,1.0,-0.017481274096590282,-0.017583204011970333,0.017583204011970333,0.0003091690633265696,1.0,1.0,0.0030892632804434828,0.002648556936339863,0.002648556936339863,7.014853845034001e-06,0.0,1.0,-0.11117372342498433,-0.1156614470427324,0.1156614470427324,0.013377570332018791
53,0.5474340714153043,0.3657854836856563,1.4965986782727296,0.5521291373008821,0.5550109040384592,0.048733118626462915,0.5185294542658584,0.5869826706136958,0.46920597157144706,0.6295685961098542,0.06845321634783741,0.1603626245384071,0.375179221878095,0.37579595242461455,0.033894911566192246,0.3517497503124186,0.39742536585443355,0.3197513026071881,0.4304540162271169,0.045675615542014936,0.11070271361992878,1.4742622086177049,1.4724079037259572,0.08439713149809164,1.4176941287518277,1.52617812618734,1.344606896404883,1.6195817381649473,0.10848399743551229,0.27497484176006437,1.0,1.0,0.004695065885577776,0.007576832623154894,0.007576832623154894,5.740839259930428e-05,1.0,1.0,0.009393738192438716,0.010010468738958278,0.010010468738958278,0.00010020948437366093,1.0,1.0,-0.022336469655024782,-0.02419077454677243,0.02419077454677243,0.0005851935731727729
54,0.6308139932463795,0.35522614039079586,1.775809608359341,0.6418408247564191,0.6424524183724682,0.030189369415040426,0.62260006808704,0.6628758589686234,0.589796346308412,0.6896798190230932,0.040275790881583395,0.09988347271468112,0.35236563319162945,0.35165373578701087,0.018675042919623432,0.3394941538656617,0.3648087906601743,0.3223301147682301,0.3835574111445618,0.025314636794512624,0.06122729637633173,1.8230181766909221,1.8210156729604439,0.059917062502947406,1.7813931714029296,1.8608131118947515,1.7284513570837774,1.9258470772597127,0.07941994049182188,0.19739572017593532,1.0,1.0,0.01102683151003958,0.011638425126088703,0.011638425126088703,0.00013545293941557283,1.0,1.0,-0.0028605071991664177,-0.0035724046037849955,0.0035724046037849955,1.276207465314423e-05,0.0,1.0,0.04720856833158105,0.04520606460110277,0.04520606460110277,0.0020435882767190767
55,0.30555603347431926,0.3566623566559083,0.8567095118734549,0.2882758678074303,0.2766265820984407,0.11856580840710663,0.19150544800817196,0.37052958336252895,0.1200328637688867,0.5030724463681814,0.179024135354357,0.3830395825992947,0.34905870019398355,0.3672881543970312,0.10301355569312634,0.2813736180245884,0.43220519205560265,0.14980966608787064,0.48492660855960135,0.15083157403101427,0.33511694247173074,0.845111559169794,0.8493940006784162,0.26112012433603665,0.6619677548365146,1.025238869415298,0.41342717464362233,1.2458738543575374,0.36327111457878347,0.8324466797139151,1.0,1.0,-0.017280165666888947,-0.028929451375878545,0.028929451375878545,0.000836913156909321,1.0,1.0,-0.007603656461924735,0.010625797741122933,0.010625797741122933,0.00011290757763525322,1.0,1.0,-0.01159795270366093,-0.007315511195038704,0.007315511195038704,5.351670404473661e-05
56,0.6730153192514028,0.46312699311867817,1.4531982139916857,0.5612959538706354,0.5660770681589367,0.07354594550728967,0.5139091257810904,0.6130648357020156,0.43286961252059536,0.6769046730905799,0.09915570992092526,0.24403506056998453,0.4039800653281971,0.4058313070066025,0.04299141641542957,0.3753853991206863,0.434974019060531,0.3317142693478708,0.4720377532805189,0.05958861993984471,0.1403234839326481,1.3898554801419072,1.3930157286526703,0.11444290724210583,1.3282175711557809,1.4628833247080502,1.1928082524792618,1.561131873718805,0.13466575355226929,0.3683236212395431,0.0,1.0,-0.11171936538076743,-0.10693825109246613,0.10693825109246613,0.011435789546715333,0.0,1.0,-0.059146927790481085,-0.05729568611207564,0.05729568611207564,0.0032827956470534974,1.0,1.0,-0.06334273384977851,-0.06018248533901538,0.06018248533901538,0.003621931541580801
57,0.4275228807741035,0.12866618766604318,3.322729059819131,0.4323236086212318,0.4322795210573361,0.01071776864266335,0.42503505442012957,0.43926616420783904,0.414431984631248,0.45013911316345384,0.014231109787709473,0.03570712853220587,0.1308502391548242,0.1307065059074913,0.005032212314787704,0.12733404621697492,0.13413895803414644,0.12277080187264808,0.13957797328603844,0.006804911817171522,0.01680717141339036,3.308192083256282,3.3013135375235283,0.1367372813873315,3.215595688904578,3.3993445216491422,3.091681700241046,3.534459122565011,0.18374883274456444,0.4427774223239651,1.0,1.0,0.004800727847128317,0.004756640283232583,0.004756640283232583,2.2625626784070945e-05,1.0,1.0,0.002184051488781008,0.0020403182414481247,0.0020403182414481247,4.162898526385968e-06,1.0,1.0,-0.014536976562848913,-0.021415522295602507,0.021415522295602507,0.00045862459519344805
58,0.17219178491586873,0.20733908408289137,0.8304839662889066,0.29520798008943766,0.28388860840606744,0.11520769326445278,0.2059853028081578,0.37519005030888714,0.12807675055597684,0.5057836660192824,0.16920474750072934,0.37770691546330554,0.35914145367258304,0.37613516575025385,0.09471912304000099,0.30514385997251203,0.43325679968077335,0.16926547558682176,0.483112637227025,0.12811293970826132,0.31384716164020326,0.8342469165296184,0.8459468177955232,0.24294173100990993,0.6655702862423143,0.9998342109316871,0.4259854958579022,1.2081490371939945,0.3342639246893728,0.7821635413360923,0.0,1.0,0.12301619517356893,0.11169682349019872,0.11169682349019872,0.012476180377800608,0.0,1.0,0.15180236958969168,0.16879608166736249,0.16879608166736249,0.028492117186254905,1.0,1.0,0.0037629502407117155,0.015462851506616526,0.015462851506616526,0.00023909977671567298
59,0.9130387040291569,0.15504453455831887,5.888880292557001,0.9084182895673053,0.9144373222031865,0.03936469443233817,0.8873719685061549,0.9372147643820874,0.8376916585849704,0.960835298604243,0.049842795875932544,0.12314364001927258,0.1626073727930955,0.16225136066072057,0.008058788237904938,0.15716326215292528,0.1676260521077576,0.14974485104191557,0.1762582920940592,0.010462789954832324,0.02651344105214362,5.599784017145608,5.595284010879979,0.3630681170284951,5.352110021506316,5.836642486409952,5.021471566684546,6.201230898114128,0.48453246490363533,1.1797593314295813,1.0,1.0,-0.004620414461851574,0.0013986181740296422,0.0013986181740296422,1.9561327967260103e-06,0.0,1.0,0.007562838234776631,0.007206826102401698,0.007206826102401698,5.193834247025845e-05,0.0,1.0,-0.28909627541139304,-0.2935962816770221,0.2935962816770221,0.08619877661457331
60,0.7474306541309608,0.21663530886247656,3.4501792808181664,0.7489286174043962,0.7490876307631669,0.024315487796300696,0.7327435805375473,0.7665251140693956,0.7080507197613087,0.7883751054517255,0.03378153353184832,0.08032438569041678,0.2345001417158664,0.23427405453609637,0.008582940072975779,0.22864986445793806,0.24001934373065364,0.22081394945262053,0.24902113358139127,0.011369479272715588,0.02820718412877074,3.1968366387932354,3.194436659414062,0.13096381751403918,3.103628549565291,3.2811477704510534,2.995329539610257,3.4266746208684156,0.17751922088576233,0.43134508125815874,1.0,1.0,0.001497963273435432,0.0016569766322060975,0.0016569766322060975,2.745571559677061e-06,0.0,0.0,0.017864832853389828,0.01763874567361981,0.01763874567361981,0.0003111253489386416,0.0,0.0,-0.25334264202493095,-0.2557426214041043,0.2557426214041043,0.06540428840264303
61,0.6102305752280143,0.2584376590307339,2.3612293096782944,0.6085646695391087,0.6086570992404601,0.016410179627401936,0.5970155468428047,0.6197620162416195,0.5821842216315442,0.6358521398236753,0.02274646939881486,0.053667918192131125,0.2645864378638055,0.26458458600649887,0.00938115594670298,0.25819367194128007,0.270402901179522,0.2496890550362524,0.2803216872166898,0.012209229238241914,0.030632632180437408,2.301698891744997,2.3004023777183313,0.06895574404427875,2.2562433065726584,2.346762675155973,2.189322648795523,2.420413992465523,0.09051936858331455,0.23109134367000017,1.0,1.0,-0.0016659056889055668,-0.001573475987554196,0.001573475987554196,2.4758266834096522e-06,1.0,1.0,0.006148778833071578,0.006146926975764966,0.006146926975764966,3.778471124538703e-05,0.0,1.0,-0.059530417933297386,-0.060826931959963026,0.060826931959963026,0.0036999156516619716
62,0.9753092956376895,0.0989919908170103,9.852406114759106,0.9503530395162786,0.9630204822507886,0.04145487028126229,0.9343152594352105,0.9785363759352688,0.8684604219934355,0.9913728910992042,0.04422111650005822,0.1229124691057687,0.0941534263948734,0.09399179023340208,0.005754019011750708,0.09028655824981124,0.09797292103079835,0.08461266197031503,0.10390949384936585,0.0076863627809871105,0.01929683187905082,10.13697523553703,10.128496952312126,0.8328737061852963,9.602401693957589,10.67540462676422,8.797251732352965,11.539183036578931,1.0730029328066308,2.7419313042259663,1.0,1.0,-0.024956256121410947,-0.01228881338690091,0.01228881338690091,0.000151014934458075,0.0,1.0,-0.004838564422136898,-0.005000200583608214,0.005000200583608214,2.500200587631592e-05,1.0,1.0,0.28456912077792396,0.27609083755302066,0.27609083755302066,0.07622615058072844
63,0.16356343660046951,0.42740121630735817,0.3826929600566361,0.2187247977164043,0.19606313790963154,0.097701345664693,0.13976609580284663,0.2766652787701245,0.10484526586584844,0.417781496773692,0.13689918296727785,0.3129362309078435,0.31892333758874114,0.3365378497867725,0.11718770084189468,0.23218248395883354,0.4177030214673347,0.10964217734557766,0.4814350327541472,0.18552053750850114,0.37179285540856954,0.7390068519526019,0.7108588616725926,0.28353357566556736,0.5338513850267717,0.904472731495281,0.34297209787382826,1.2454514572725355,0.3706213464685093,0.9024793593987073,1.0,1.0,0.05516136111593478,0.03249970130916202,0.03249970130916202,0.0010562305851847477,0.0,1.0,-0.10847787871861703,-0.09086336652058569,0.09086336652058569,0.008256151375454292,0.0,1.0,0.35631389189596574,0.3281659016159565,0.3281659016159565,0.10769285898341363
