case_id,tau,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_pre,curve_mae_pre,curve_rmse_pre,curve_bias_post,curve_mae_post,curve_rmse_post,post_minus_pre_rmse,post_minus_pre_mae,true_beta,true_gamma,true_R0,rho0,eta,severity
64,28,0.52,0.9,-0.004729870579321869,0.014119227301562206,0.0175962257242029,-0.006148080424671727,0.01548952712411327,0.018888732934462193,-0.002924876230694777,0.012375209345588122,0.01579902110677454,-0.003089711827687653,-0.0031143177785251473,0.6474246208560361,0.4175640940697364,1.5504796270818997,1.0,0.7650621517592946,medium
65,25,0.7,1.0,-0.004604598445584997,0.014904344422975556,0.018345420250765562,-0.006695441526826471,0.015047770703677087,0.019497336343131923,-0.002513755364343524,0.014760918142274022,0.017116155055303325,-0.0023811812878285973,-0.0002868525614030653,0.28656061370442476,0.24004440341275074,1.1937816905136942,1.0,0.7797938723803544,medium
66,28,0.64,0.9,-0.006683535687625408,0.013811934096738697,0.017546126681554322,-0.007022994720110936,0.013709645934535988,0.01739913194824994,-0.0062514969190074635,0.013942119030451233,0.01773144854461148,0.00033231659636154265,0.0002324730959152449,0.5254720932852402,0.39769861706346826,1.3212821738361258,1.0,0.8244788404928522,medium
67,23,0.66,0.94,0.009394600307568907,0.01971833628602326,0.024372892430979134,0.002553960389417151,0.015707738171129124,0.019828795841181465,0.015221812089698182,0.023134771717229375,0.027661129264356675,0.00783233342317521,0.007427033546100251,0.1549137436716632,0.09458994062880315,1.6377401512449108,1.0,0.6089307448352155,medium
68,18,0.78,0.98,-0.005556113648199243,0.01116718136545387,0.015042412152092614,-0.005547101517246726,0.01311086017489692,0.016703601947857975,-0.005561182971860035,0.010073862035142156,0.01402177151241781,-0.0026818304354401645,-0.003036998139754764,0.4348272765496711,0.46732490098788243,0.9304603192136471,1.0,0.6515592329625297,medium
69,18,0.54,0.86,-0.004234552446941962,0.016673197403360974,0.0226775520232379,-0.016064487578761246,0.024344466445553634,0.029375223934451418,0.0024197860647063862,0.012358108567127601,0.017837197988638146,-0.011538025945813272,-0.011986357878426033,0.6120805894790488,0.18991649643874664,3.2228932238988612,1.0,0.7432719745619146,medium
70,12,0.7,0.96,-0.006521250632904412,0.011487979328630899,0.016984948367587367,-0.012870773362616697,0.01971363074456652,0.024549460182357975,-0.004516138191942637,0.008890405197282809,0.013757592745307743,-0.010791867437050231,-0.01082322554728371,0.9176923350864634,0.33041321248482114,2.7774081072155106,1.0,0.6714116214481971,medium
71,11,0.64,0.98,-0.008238263519306201,0.013282044211227912,0.017399017448693967,-0.005011065524410118,0.013293357735330408,0.016943113473397303,-0.009148498851199968,0.013278853217250286,0.017525461604148803,0.0005823481307514998,-1.4504518080122458e-05,0.41678071421493534,0.36949673403386457,1.127968601142594,1.0,0.7338425090110722,medium
72,30,0.9,1.0,-0.0015355925699259388,0.0084329453092505,0.010784715533384025,0.0011763561342377216,0.00757137974530148,0.009346966408108783,-0.005603515626171429,0.009725293655174027,0.012638297009034313,0.00329133060092553,0.0021539139098725475,0.11034345457644461,0.37065114877443117,0.2977016392402896,1.0,0.7930070163778197,medium
73,23,0.44,0.86,-0.002524795513600111,0.02122066693380475,0.026164143570359375,-0.015994417096447687,0.023474330102781885,0.028174101224548265,0.008949326575492267,0.019300879789861263,0.02432129146703737,-0.0038528097575108965,-0.004173450312920622,0.6487321682709507,0.09969789528331488,6.506979574919075,1.0,0.7393237186993731,medium
74,22,0.44,0.82,-0.00313771338594961,0.02079289257133496,0.02699868719839501,-0.016663293502378194,0.02419698634184897,0.03185462906261614,0.00748952813410142,0.018118247465931096,0.02245843214384221,-0.009396196918773927,-0.006078738875917873,0.5486711756037514,0.13527308614189015,4.056026156069517,1.0,0.6693965015827823,medium
75,21,0.72,0.94,-0.003955530845560134,0.013802937883883714,0.017141225846225808,-0.010337142307045204,0.017574822873852793,0.020585144952190697,0.0006656360748256075,0.011071572891147486,0.01413282938801228,-0.006452315564178418,-0.006503249982705307,0.5707665313120233,0.4611387060626303,1.2377328639043015,1.0,0.727894739925219,medium
76,14,0.42,0.86,-0.0033704965468496083,0.01881390922702849,0.022739174959423358,-0.013508878947634782,0.023575736974765147,0.02818200156141517,0.0005722077201224036,0.0169620873251309,0.020230855781630537,-0.007951145779784632,-0.006613649649634248,0.36743207135771916,0.14292164715754543,2.5708636771635534,1.0,0.639938183852995,medium
77,17,0.54,0.88,-0.0032100379434996285,0.014754913471115287,0.019505251162636492,-0.00724196042317678,0.014997342135757208,0.01938460697280242,-0.0011329869691204901,0.014630025977208843,0.019567110901889846,0.00018250392908742558,-0.0003673161585483649,0.4520206088609219,0.22394612091671662,2.0184346440589787,1.0,0.7155453923629418,medium
78,22,0.72,1.0,-0.006694113495759666,0.015825351267121732,0.02013509771679194,-0.0032078797442161226,0.013098950762386348,0.015240451810906882,-0.009433297157686735,0.01796752309227096,0.023269490933428377,0.008029039122521495,0.0048685723298846125,0.19668071865335562,0.14297792851985686,1.3756019596132314,1.0,0.807241813444701,medium
79,27,0.72,0.94,-0.004460199310560711,0.011832041891175323,0.017484358952386234,-0.007838007657685213,0.01715653782055058,0.022225963400894368,-0.0004949460335015117,0.005581546669734804,0.009201411217736124,-0.013024552183158244,-0.011574991150815775,0.7458383645762514,0.25434765557167177,2.9323579291497897,1.0,0.7826478003891111,medium
