case_id,true_beta,true_gamma,true_R0,beta0,gamma,tau,kappa,severity,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median
41,0.8792778963792941,0.34225882946052527,2.5690437198223,0.9643286359842775,0.34225882946052527,10,0.889753948457917,mild,0.9746535755741609,0.9825141576823782,0.02683013609483694,0.9677518887302206,0.9905006747939428,0.9252890979760491,0.9975862092636788,0.022748786063722215,0.07229711128762972,0.3669224047061423,0.3656336815300122,0.027468136375737636,0.3510628144857108,0.3819868320912195,0.3289785908897635,0.41043767642288836,0.03092401760550867,0.08145908553312486,2.671977486987981,2.6551684559808546,0.24444823755543124,2.5549769565110694,2.7604501269077097,2.4019048826979725,2.955803987749775,0.20547317039664037,0.5538991050518023,0.0,0.0,0.09537567919486678,0.10323626130308405,0.10323626130308405,0.01065772564783865,0.0,1.0,0.02466357524561702,0.023374852069486918,0.023374852069486918,0.0005463837092703969,1.0,1.0,0.10293376716568092,0.08612473615855443,0.08612473615855443,0.007417470178380612
42,0.18574610976353145,0.0927501104367397,2.002651089997567,0.19681568321567838,0.0927501104367397,19,0.9092849185717383,mild,0.19377196513190917,0.1934847778422145,0.015170637818114,0.18331462284933597,0.20386815180660484,0.16960520334430657,0.21898358002438026,0.020553528957268863,0.04937837668007369,0.09351662686772136,0.09094452203521064,0.01988610738696987,0.07912357860611953,0.10376270242737759,0.06612567370361934,0.1307929902202184,0.02463912382125806,0.06466731651659906,2.141538512315117,2.140201345222125,0.35563736135603813,1.900380742660364,2.409846391167413,1.5269321190311076,2.69477700283986,0.509465648507049,1.1678448838087525,1.0,1.0,0.008025855368377716,0.007738668078683036,0.007738668078683036,5.98869836320278e-05,1.0,1.0,0.0007665164309816619,-0.0018055884015290569,0.0018055884015290569,3.2601494757362545e-06,1.0,1.0,0.13888742231755025,0.137550255224558,0.137550255224558,0.018920072712341043
43,0.28785271358606046,0.47716886953080373,0.6032512428338078,0.3134876392801075,0.47716886953080373,21,0.8590115136601448,mild,0.24056774909662643,0.21845087834687474,0.10807649863162742,0.14995196393403215,0.30881983722659456,0.1067273906870884,0.4517736503442542,0.1588678732925624,0.3450462596571658,0.3385574533369665,0.3568589957051503,0.11149336464467163,0.26335594791620187,0.43179530432527735,0.12675379166410525,0.4836081754510494,0.16843935640907548,0.3568543837869441,0.7418064837511809,0.7297467294151669,0.26317425044324455,0.5547453337714731,0.9009777346984973,0.3420043739473798,1.1799108196414643,0.34623240092702423,0.8379064456940845,1.0,1.0,-0.047284964489434034,-0.06940183523918572,0.06940183523918572,0.004816614734567081,0.0,1.0,-0.1386114161938372,-0.12030987382565345,0.12030987382565345,0.014474465739944653,1.0,1.0,0.13855524091737303,0.12649548658135912,0.12649548658135912,0.016001108125454806
44,0.274164970009573,0.11647969287646093,2.3537576657276564,0.29367988031650855,0.11647969287646093,15,0.9050720013043565,mild,0.28588167676996173,0.2854529253281479,0.010322486402883635,0.27878522436163033,0.29251082229508857,0.2696781946508067,0.3031239604477886,0.013725597933458233,0.033445765796981886,0.1198156956298973,0.11916873635531924,0.007715747080773719,0.11433780397592186,0.12461073237065909,0.10815804019368613,0.13372848203667617,0.01027292839473723,0.025570441842990038,2.3939236581495855,2.386912863537757,0.1484863086935451,2.2922999364665166,2.4924124318393597,2.1603573433451544,2.642137183775013,0.20011249537284304,0.48177984042985855,0.0,1.0,0.011716706760388718,0.011287955318574905,0.011287955318574905,0.00012741793527414348,1.0,1.0,0.0033360027534363734,0.002689043478858316,0.002689043478858316,7.230954831190436e-06,1.0,1.0,0.040165992421929086,0.03315519781010057,0.03315519781010057,0.0010992671418268974
45,0.12664315689771996,0.12235043294778084,1.0350854823028806,0.13110704260519304,0.12235043294778084,23,0.9369488103035616,mild,0.25894321100956885,0.24595995075262356,0.10538164928117523,0.17468068814948426,0.3285713441983736,0.11373439338543402,0.45721178213473407,0.15389065604888932,0.34347738874930006,0.3332975355114624,0.34951775686588127,0.10677430674963329,0.2581084619395163,0.42047007355952426,0.13390290696943188,0.48112623632003826,0.16236161162000795,0.3472233293506064,0.8112817447809652,0.8046402528612817,0.26608488696660715,0.6257797517454128,0.9767916862398924,0.38294106812837303,1.2457510612002045,0.35101193449447965,0.8628099930718315,0.0,1.0,0.1323000541118489,0.1193167938549036,0.1193167938549036,0.01423649729581356,0.0,0.0,0.21094710256368157,0.22716732391810043,0.22716732391810043,0.051604993056111166,0.0,1.0,-0.2238037375219154,-0.23044522944159884,0.23044522944159884,0.053105003772391135
46,0.11478391815823687,0.41442723395756353,0.2769700172985989,0.11876042872473612,0.41442723395756353,30,0.9162913394385757,mild,0.2509564777280721,0.23531287509931095,0.10628763475414059,0.16376446488172075,0.3151748196325532,0.11185977118117896,0.4625406347958092,0.15141035475083248,0.35068086361463024,0.3404710911970425,0.3614793501172109,0.10676369392827778,0.2673529075335665,0.42786088431372077,0.13493227838704275,0.4823344385874576,0.16050797678015427,0.34740216020041487,0.7668362382271501,0.7554018632473908,0.2589447120617527,0.58953520933783,0.9235506825264859,0.36113689276873373,1.2126898491763967,0.3340154731886559,0.8515529564076629,0.0,1.0,0.13617255956983526,0.12052895694107409,0.12052895694107409,0.014527229461303292,1.0,1.0,-0.07395614276052104,-0.05294788384035265,0.05294788384035265,0.0028034784031714774,0.0,0.0,0.4898662209285512,0.4784318459487919,0.4784318459487919,0.22889703121796853
47,0.3503759137070124,0.22158415319886565,1.581231819373652,0.3665851768632655,0.22158415319886565,24,0.9149674840030468,mild,0.36902167002753017,0.3685974891153901,0.019290520335999647,0.35557761261330223,0.3824483447264654,0.3368853887446624,0.40114888443411084,0.026870732113163154,0.06426349568944845,0.22219303798274376,0.22132712295011817,0.018343696108967415,0.20991317025461448,0.23405775283324654,0.19226172860844998,0.2533834745335893,0.024144582578632057,0.061121745925139304,1.6671452790166552,1.6637124445543874,0.09950119157707374,1.5978642937099818,1.731056266047192,1.5111742600849605,1.8399610722690733,0.13319197233721014,0.3287868121841129,0.0,1.0,0.018645756320517792,0.01822157540837771,0.01822157540837771,0.00033202581036319534,1.0,1.0,0.0006088847838781053,-0.00025703024874748626,0.00025703024874748626,6.606454877119466e-08,0.0,1.0,0.08591345964300312,0.08248062518073529,0.08248062518073529,0.006803053530204944
48,0.8523137168936327,0.06688136793657784,12.743664539006788,0.8762505405645131,0.06688136793657784,30,0.93170667930356,mild,0.8885880001592834,0.8980917645890434,0.059527613142268745,0.8576376707016848,0.9330585861644969,0.7764945948984368,0.9655565230529425,0.07542091546281204,0.18906192815450573,0.0649377560385476,0.06450398383360761,0.004456791819316279,0.06179856650286962,0.06759876349508813,0.05867234170244307,0.07278136036166395,0.005800196992218509,0.01410901865922088,13.756241936765255,13.777944051725314,1.4077399369091783,12.809507172882356,14.756544300696323,11.42597190644779,16.019484836897515,1.9470371278139673,4.593512930449725,0.0,1.0,0.03627428326565074,0.04577804769541072,0.04577804769541072,0.0020956296508032983,1.0,1.0,-0.0019436118980302453,-0.002377384102970226,0.002377384102970226,5.651955173055545e-06,0.0,1.0,1.0125773977584664,1.0342795127185251,1.0342795127185251,1.06973411042927
49,0.6596824012633528,0.10524850580090409,6.267855265434904,0.6913104053926079,0.10524850580090409,26,0.9046858332302108,mild,0.6663155991748141,0.6668617393925735,0.023976120977483868,0.6508582881131184,0.6820769950105017,0.6261626847656798,0.7064371080245743,0.031218706897383264,0.08027442325889445,0.10719619517362977,0.1070297365794728,0.004714710102861365,0.10401993750558651,0.11046555304060549,0.09946478964876843,0.11528627249031977,0.006445615535018975,0.01582148284155134,6.227105703493687,6.211746883391808,0.34128623030387345,5.9908670104854975,6.454734598938797,5.692152599938249,6.800329279409474,0.4638675884532999,1.1081766794712244,1.0,1.0,0.00663319791146133,0.00717933812922078,0.00717933812922078,5.154289597368334e-05,1.0,1.0,0.001947689372725686,0.0017812307785687181,0.0017812307785687181,3.172783086520522e-06,1.0,1.0,-0.04074956194121704,-0.05610838204309587,0.05610838204309587,0.0031481505354940035
50,0.649224541747502,0.3180913953279194,2.04100001220787,0.6857817294788836,0.3180913953279194,23,0.9012827363448456,mild,0.6661766155830808,0.6658221561955315,0.023280323641050527,0.6505826150994258,0.6825396832579156,0.6295166344267615,0.7040157349427375,0.031957068158489754,0.07449910051597597,0.31019056990545485,0.30936905784119384,0.012843577733678264,0.30123350227288237,0.31866546815449304,0.2901633531287704,0.3320685821336058,0.017431965881610667,0.0419052290048354,2.1491443506448507,2.1465383987508666,0.06534625182904971,2.10452357398024,2.191511241485456,2.045570409485615,2.262300356355457,0.0869876675052157,0.21672994686984204,0.0,1.0,0.01695207383557884,0.01659761444802954,0.01659761444802954,0.00027548080536543893,1.0,1.0,-0.007900825422464564,-0.008722337486725573,0.008722337486725573,7.607917123233819e-05,0.0,0.0,0.10814433843698046,0.10553838654299641,0.10553838654299641,0.011138351034098926
51,0.5477729319966707,0.40181838715064866,1.3632351069870308,0.5612442193992201,0.40181838715064866,21,0.9586163085733603,mild,0.49672170338912075,0.49868717480382213,0.06623214342901036,0.45438390344423324,0.5425385336796095,0.38588237823626936,0.5988239932631475,0.08815463023537623,0.21294161502687814,0.3695226661156336,0.3711100151549139,0.04540283907440568,0.34070407797563246,0.400687121877802,0.2930916561219366,0.44173456860418814,0.05998304390216952,0.14864291248225153,1.3481610152792989,1.3480890681239859,0.1240525172335041,1.2751093640844156,1.4204598510642272,1.157622239340314,1.5473650494222875,0.14535048697981168,0.38974281008197353,0.0,1.0,-0.0510512286075499,-0.04908575719284852,0.04908575719284852,0.0024094115591952805,0.0,1.0,-0.032295721035015046,-0.030708371995734784,0.030708371995734784,0.0009430041106284284,1.0,1.0,-0.015074091707731885,-0.015146038863044886,0.015146038863044886,0.00022940249324086603
52,0.3026821477409711,0.47034949492066447,0.6435260396995336,0.3070232271311938,0.47034949492066447,28,0.9678653318336151,mild,0.2017351000725808,0.1776806129519032,0.09072651331664477,0.12839512854008295,0.25465866935172954,0.1021526477275479,0.3794195672503118,0.1262635408116466,0.2772669195227639,0.3107808120819445,0.3253970451911171,0.12301128540696132,0.2114976764648948,0.416641666106147,0.09060742333651824,0.4810286870476197,0.2051439896412522,0.3904212637111015,0.7195263330878364,0.6747779594761989,0.3006693613577548,0.5032169131041261,0.8736793842544803,0.32400746147237913,1.3018207456355808,0.37046247115035424,0.9778132841632017,0.0,1.0,-0.10094704766839027,-0.12500153478906786,0.12500153478906786,0.015625383699622544,0.0,1.0,-0.15956868283871994,-0.14495244972954735,0.14495244972954735,0.021011212682596953,1.0,1.0,0.07600029338830283,0.031251919776665305,0.031251919776665305,0.000976682489727124
53,0.6039710564592711,0.4032595724892013,1.4977228010512869,0.6633760478139018,0.4032595724892013,17,0.8643189440512004,mild,0.7199687702076768,0.7232217764879472,0.04436470140644793,0.6929136467329015,0.7523519677652196,0.6414199631896939,0.7864642541646801,0.059438321032318164,0.14504429097498628,0.41993656379014943,0.42032480089648083,0.024935771167573333,0.40318901829437986,0.4369989233495357,0.37876308325275443,0.4606038702965725,0.03380990505515585,0.08184078704381809,1.715187442865214,1.71256550269224,0.05881462939862,1.6765062207037134,1.7511739816514544,1.62309083924035,1.8145526858766705,0.07466776094774108,0.1914618466363205,0.0,0.0,0.11599771374840573,0.1192507200286761,0.1192507200286761,0.01422073422735769,1.0,1.0,0.01667699130094813,0.01706522840727953,0.01706522840727953,0.00029122202059262027,0.0,0.0,0.21746464181392722,0.2148427016409531,0.2148427016409531,0.04615738644838359
54,0.3381045425935247,0.4724225761794501,0.7156824411903113,0.35981283329634595,0.4724225761794501,27,0.868843098568379,mild,0.2519419593850234,0.23299779399735043,0.11259449043972544,0.15861000586931245,0.32550276757896357,0.1081223153080055,0.4695481547593393,0.16689276170965112,0.3614258394513338,0.3586647758095903,0.38427513267166036,0.10641559779035044,0.2891147234651645,0.44572856068802447,0.14815579853346847,0.4891738867891637,0.15661383722286,0.34101808825569524,0.7206670293106264,0.7083976685127569,0.24964314886406866,0.5423990340574967,0.88041061892767,0.34338819679764054,1.1125147689509942,0.33801158487017335,0.7691265721533537,0.0,1.0,-0.08616258320850129,-0.10510674859617425,0.10510674859617425,0.011047428600459378,0.0,1.0,-0.11375780036985983,-0.08814744350778975,0.08814744350778975,0.0077699717969589846,1.0,1.0,0.004984588120315103,-0.007284772677554452,0.007284772677554452,5.306791296364386e-05
55,0.30298301087175217,0.4392748005284302,0.6897345591126001,0.32037170029763407,0.4392748005284302,24,0.8956219062844855,mild,0.25205420904614106,0.2346369538365476,0.10711391329067568,0.1665159318031712,0.3202134243103715,0.11132377268008249,0.455000341425322,0.15369749250720027,0.3436765687452395,0.3389357368979578,0.35663854429557446,0.10390888024757888,0.26663197165228697,0.4232055890704281,0.14175029879116313,0.47601306513437974,0.15657361741814113,0.3342627663432166,0.7674383219192479,0.7592481926295189,0.25095323034947065,0.5896845813847245,0.9326827065860457,0.36751668974509977,1.1782715862533268,0.3429981252013212,0.8107548965082271,1.0,1.0,-0.0509288018256111,-0.06834605703520458,0.06834605703520458,0.004671183512259437,0.0,1.0,-0.1003390636304724,-0.08263625623285575,0.08263625623285575,0.006828750844182192,1.0,1.0,0.07770376280664781,0.06951363351691886,0.06951363351691886,0.004832145244724505
56,0.6875086779525565,0.4678511251009968,1.4695030984571031,0.6974059677524869,0.4678511251009968,30,0.9645210599795055,mild,0.6292238927875358,0.6379757720724264,0.07346100308615068,0.5825023428940347,0.684217228187617,0.4958760593424763,0.7340834065647707,0.1017148852935823,0.23820734722229436,0.42453004160401275,0.4280219887923675,0.03896008934192082,0.3984423220023509,0.4539084359340532,0.35544843248384517,0.48164574002130567,0.05546611393170231,0.1261973075374605,1.4816770643480894,1.4895893577149006,0.10411261694705284,1.4244174073939195,1.548362879755928,1.2993702561727658,1.634601038518111,0.12394547236200837,0.3352307823453451,0.0,1.0,-0.05828478516502078,-0.04953290588013015,0.04953290588013015,0.0024535087649298322,0.0,1.0,-0.04332108349698405,-0.039829136308629276,0.039829136308629276,0.001586360099091371,1.0,1.0,0.012173965890986294,0.0200862592577975,0.0200862592577975,0.0004034578109714558
