case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,true_beta,true_gamma,true_R0,true_beta_timeavg,true_beta_infweighted,true_R0_timeavg,true_R0_infweighted,beta_ref_mode,beta0,gamma,tau,kappa,severity
36,0.64,0.94,-0.0059298612806014716,0.012698185772169381,0.017856525180406365,-0.007427879981696606,0.018592722676694394,0.02337671681495583,-0.004431842579506338,0.006803648867644369,0.00955196806895493,-0.013824748746000901,-0.011789073809050025,fraction,25,0.6713555568313471,0.31041420465268965,2.1627733098828408,0.6713555568313471,0.6872304609109916,2.1627733098828408,2.213914346090917,time_avg,0.7031782773377269,0.31041420465268965,16,0.9334477188787528,mild
37,0.68,1.0,-0.003989091755356639,0.01207273475767579,0.015756110441376304,-0.00520585598424077,0.013798612598329783,0.017767983996136966,-0.002772327526472509,0.010346856917021797,0.013446515429460354,-0.004321468566676612,-0.0034517556813079865,fraction,25,0.7356415631169443,0.1686178812456674,4.362773139375136,0.7356415631169443,0.749902122612216,4.362773139375136,4.447346373185938,time_avg,0.7540818043272001,0.1686178812456674,22,0.9563323210131683,mild
38,0.64,0.94,0.0008648547169286758,0.013282019683392718,0.01667833588623961,-0.0044539977959357204,0.011671815554145724,0.014343746316661507,0.006183707229793072,0.014892223812639714,0.018724067866564553,0.004380321549903046,0.0032204082584939894,fraction,25,0.43638419436308906,0.11407017625384999,3.8255765765800738,0.43638419436308906,0.444937446368689,3.8255765765800738,3.900558945210465,time_avg,0.4525458678863301,0.11407017625384999,30,0.9107180361698685,mild
39,0.66,0.9,-0.004296790563967079,0.014066230619791896,0.018347123012253417,-0.005095652732998133,0.018786096926778555,0.022593842221198798,-0.0034979283949360253,0.009346364312805236,0.012757434669128905,-0.009836407552069893,-0.00943973261397332,fraction,25,0.5754505697072922,0.3945465818643039,1.4585111014982928,0.5754505697072922,0.5833290459004499,1.4585111014982928,1.4784795324904723,time_avg,0.5933500901384514,0.3945465818643039,22,0.9461305730417982,mild
40,0.7,0.94,-0.006985913500975585,0.01408431747709983,0.018864301882456132,-0.007665007375180721,0.017050106693059206,0.02100170223595832,-0.006306819626770448,0.011118528261140454,0.016451512824570847,-0.004550189411387472,-0.005931578431918752,fraction,25,0.42033872643508935,0.42040059676575253,0.9998528300598544,0.42033872643508935,0.4207176941627614,0.9998528300598544,1.000754274374129,time_avg,0.42248815497436476,0.42040059676575253,11,0.9934775032577592,mild
41,0.36,0.8,0.0059093140717595815,0.024183096745982766,0.028368180812458236,-0.009921860117465257,0.021841722596436738,0.025385506205902367,0.02174048826098442,0.026524470895528795,0.03106579211748414,0.005680285911581772,0.004682748299092057,fraction,25,0.3534736153914683,0.09313352767300545,3.795342281380391,0.3534736153914683,0.35119581543163214,3.795342281380391,3.7708849241133757,time_avg,0.36424168603693796,0.09313352767300545,11,0.9620987401896575,mild
42,0.7,0.94,-0.004202788373804651,0.017424589279689828,0.021668708438095364,-0.0032596742629539223,0.018101269967155532,0.022974951889771285,-0.00514590248465538,0.016747908592224123,0.020278496897281745,-0.0026964549924895394,-0.0013533613749314097,fraction,25,0.1796434249283694,0.13262141182567433,1.3545582304952664,0.1796434249283694,0.17743089830703498,1.3545582304952664,1.3378752032911623,time_avg,0.19151320661556806,0.13262141182567433,14,0.9139181668448608,mild
43,0.6,0.96,-0.0014815603196620941,0.01458184253424406,0.018337679001073425,-0.0023271738924086093,0.016274455953389406,0.020830769781812978,-0.0006359467469155788,0.012889229115098716,0.015447328979144767,-0.005383440802668211,-0.00338522683829069,fraction,25,0.37742892680264023,0.22055145979148189,1.7112964346709676,0.37742892680264023,0.37901690064569205,1.7112964346709676,1.718496449781061,time_avg,0.3893056578906616,0.22055145979148189,28,0.930664838520854,mild
44,0.84,0.98,-0.003714348975481698,0.00909106715771486,0.012161033705601534,-0.002357348599471152,0.009655544799752534,0.012080426590513763,-0.005071349351492244,0.008526589515677188,0.012241110038258831,0.00016068344774506846,-0.0011289552840753458,fraction,25,0.269651501736285,0.3866667428395353,0.6973744360739838,0.269651501736285,0.2791038947701105,0.6973744360739838,0.7218202753111798,time_avg,0.2803081750708738,0.3866667428395353,23,0.929596843744394,mild
45,0.76,0.96,-0.005238978223933373,0.010914381124603096,0.014584861693781271,-0.005162329075974412,0.011583812980097719,0.015713817553765545,-0.005315627371892333,0.010244949269108475,0.013360850240176575,-0.00235296731358897,-0.001338863710989244,fraction,25,0.43290076661746324,0.4643095108079695,0.9323538642664239,0.43290076661746324,0.44669675183184004,0.9323538642664239,0.9620667710521791,time_avg,0.45518619796528914,0.4643095108079695,25,0.9020821305767042,mild
46,0.54,0.92,0.0062094854237511755,0.018896116088144482,0.024994868964197923,0.010157378735020756,0.024326724214479328,0.03090210519945416,0.002261592112481594,0.013465507961809635,0.017162367066250423,-0.013739738133203738,-0.010861216252669692,fraction,25,0.7907705595726828,0.08980683677432433,8.805237863569461,0.7907705595726828,0.806683362831552,8.805237863569461,8.982427082457733,time_avg,0.8170088790714031,0.08980683677432433,24,0.9382401978474726,mild
47,0.48,0.92,-0.003305547232157551,0.015221173004829325,0.019155768735303474,-0.005571451857686043,0.019297733418643475,0.02315164412737462,-0.0010396426066290587,0.011144612591015174,0.014067278552735792,-0.009084365574638828,-0.0081531208276283,fraction,25,0.5453426025116443,0.345445152229597,1.5786662484387315,0.5453426025116443,0.564318208814024,1.5786662484387315,1.633597128724374,time_avg,0.5800509461814752,0.345445152229597,23,0.8891912668657599,mild
48,0.78,0.96,-0.005490431766957044,0.01156482276506722,0.017249499460916376,-0.00519799561239779,0.01149407166056335,0.015917857358613813,-0.0057828679215163,0.01163557386957109,0.0184854613254615,0.002567603966847687,0.00014150220900773988,fraction,25,0.3388443434728235,0.373768153746296,0.9065629055781519,0.3388443434728235,0.34024130661696145,0.9065629055781519,0.9103004180712204,time_avg,0.34336400979420834,0.373768153746296,11,0.9831244864444348,mild
49,0.8,0.98,-0.0034146970993606373,0.007671236732858233,0.011845254504961671,-0.002642236907267943,0.007974650961114094,0.01191369439520257,-0.0041871572914533315,0.0073678225046023725,0.011776416875788169,-0.00013727751941440026,-0.0006068284565117219,fraction,25,0.33187019051935623,0.4435478323962886,0.748217365253284,0.33187019051935623,0.3323807873911624,0.748217365253284,0.749368530549364,time_avg,0.3324186477713753,0.4435478323962886,28,0.9962502291524687,mild
50,0.84,0.98,-0.0038973950231593335,0.008150541203140165,0.012254471806672787,-0.007251330650469754,0.011519269970303867,0.014545756312514431,-0.0005434593958489132,0.004781812435976462,0.009421524919991615,-0.005124231392522816,-0.006737457534327405,fraction,25,0.3062150045150291,0.48096774104971846,0.6366643298087119,0.3062150045150291,0.3206714972974717,0.6366643298087119,0.6667214241803451,time_avg,0.3247512768821289,0.48096774104971846,10,0.9286520420140345,mild
