case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,true_beta,true_gamma,true_R0,rho0,tau,eta,severity
30,0.4,0.94,-0.005175589993596077,0.016796583142131567,0.01968891034547381,-0.0036667789332568645,0.017941863816231488,0.021000220717875565,-0.00668440105393529,0.015651302468031644,0.018283793670480997,-0.002716427047394568,-0.002290561348199844,fraction,25,0.40200600462090663,0.20321896576724663,1.9781913715737405,1.0,13,0.8272000493155007,medium
31,0.26,0.64,-0.0065144566260278225,0.0412207986600697,0.04876990231206912,-0.03741075661033392,0.043379773683846,0.050057796878625944,0.024381843358278275,0.03906182363629341,0.0474470622348292,-0.0026107346437967416,-0.004317950047552588,fraction,25,0.5206902552556312,0.05769772052696611,9.02445106149864,1.0,27,0.6246560033988091,medium
32,0.56,0.88,0.005051259128376842,0.020199525700882077,0.025817418060106147,-0.008254060912877321,0.018841154295951127,0.02223307188394368,0.018356579169631005,0.021557897105813028,0.028961503158226844,0.006728431274283166,0.002716742809861901,fraction,25,0.45419530085314597,0.08266744742031967,5.494246103231013,1.0,24,0.8209752661458065,medium
33,0.76,1.0,-0.006207026254851371,0.012269071934279055,0.01546753698120783,-0.002580812997184694,0.010320286308415234,0.012906322675848413,-0.009833239512518048,0.014217857560142875,0.0176611504584765,0.004754827782628087,0.003897571251727641,fraction,25,0.20343685468422806,0.1715378946294754,1.1859586776651008,1.0,13,0.7460799029926924,medium
34,0.72,0.94,-0.004734777183184633,0.01234087495759013,0.016769191826357176,-0.005036319196224212,0.017966844625771045,0.021203076781118536,-0.004433235170145053,0.006714905289409216,0.010622670287282787,-0.010580406493835749,-0.01125193933636183,fraction,25,0.9001544515001978,0.34275179173362114,2.626257464467982,1.0,29,0.7866581511344359,medium
35,0.64,0.96,-0.005096084744727705,0.012688661957217845,0.017045322425326612,-0.004542066212743521,0.017511160504072906,0.02123643513402728,-0.005650103276711889,0.007866163410362788,0.011406132384157932,-0.009830302749869348,-0.009644997093710118,fraction,25,0.8270238400333473,0.318230021970329,2.598824067298267,1.0,10,0.6388090845842909,medium
36,0.6,0.96,-0.007934037840022938,0.013296445793966995,0.018078512022288745,-0.008744436334818601,0.01809866277500987,0.02165278156090645,-0.007123639345227275,0.00849422881292412,0.013594934518258894,-0.008057847042647556,-0.00960443396208575,fraction,25,0.980983493107578,0.35427505881877847,2.7689883007242075,1.0,15,0.6124360979491492,medium
37,0.64,0.92,-0.004816176129679661,0.013083928951236884,0.0172503752715776,-0.00787901702336967,0.014115697173401713,0.01793929758856358,-0.0017533352359896525,0.012052160729072057,0.01653277036825555,-0.00140652722030803,-0.002063536444329656,fraction,25,0.6209110938617751,0.42474097849585063,1.4618582272438798,1.0,17,0.7192421356656522,medium
38,0.6,0.94,-0.0036439648409395888,0.012918918915001996,0.016689339425418063,0.00075864901766181,0.014457562770694495,0.01815458806808873,-0.008046578699540986,0.011380275059309497,0.015082408063424022,-0.003072180004664707,-0.0030772877113849975,fraction,25,0.9107115490972507,0.2183257604515187,4.171342617627034,1.0,29,0.6642828007787147,medium
39,0.54,0.96,-0.002604628107510507,0.016706541026942433,0.020891846183199034,-0.002066602976992726,0.01913701699115336,0.02416306198146695,-0.003142653238028288,0.014276065062731505,0.01700249715673208,-0.007160564824734868,-0.0048609519284218555,fraction,25,0.4942790111732994,0.13419713412497358,3.6832307515076503,1.0,13,0.8494576902074275,medium
40,0.78,0.94,-0.004500119113508845,0.009187890717439586,0.013510520420665133,-0.004327042687218636,0.010476065741386265,0.014109047572029408,-0.004673195539799053,0.007899715693492909,0.012884219056063514,-0.001224828515965894,-0.0025763500478933558,fraction,25,0.3384782754404009,0.44876647363663785,0.7542414492274743,1.0,16,0.6804159383773261,medium
41,0.56,0.92,0.001619257115526125,0.016839295577956364,0.02049099503172065,-0.0012240750156342984,0.017878409046679734,0.021271073333416754,0.004462589246686548,0.015800182109232994,0.01968002017337399,-0.0015910531600427623,-0.0020782269374467408,fraction,25,0.5977660469240639,0.13079694151556495,4.57018367553288,1.0,27,0.7305452761933021,medium
42,0.64,0.96,-0.005036734083696501,0.012079710043763044,0.01680524448625858,-0.0042492421483621,0.016747682229615746,0.019873232391221043,-0.005824226019030903,0.007411737857910339,0.013034075295561685,-0.006839157095659357,-0.009335944371705408,fraction,25,0.9691883933668608,0.3261594681495772,2.971516966425729,1.0,21,0.7004006166503431,medium
43,0.76,0.98,-0.004006775753678085,0.010161685060757009,0.013654513063299968,-0.001236823149956763,0.00803109624888748,0.009934258827890558,-0.006776728357399406,0.012292273872626538,0.01655904452352664,0.006624785695636083,0.004261177623739058,fraction,25,0.1791012455633421,0.4429586658351067,0.40432947671468134,1.0,24,0.798334940746159,medium
44,0.3,0.7,0.0010509017109870912,0.029648661017417907,0.03708561208638564,-0.025339430123567583,0.027724176794290543,0.035398118337161416,0.027441233545541763,0.031573145240545275,0.038699592579664994,0.0033014742425035784,0.0038489684462547323,fraction,25,0.5481722279012775,0.06602507572841626,8.302485409575258,1.0,26,0.6509670509869215,medium
45,0.72,0.96,-0.005098085864738096,0.010978840390453114,0.01727419752716929,-0.0035582943260669708,0.012028126865625382,0.015878213836563466,-0.0066378774034092205,0.009929553915280848,0.018565509036266355,0.002687295199702889,-0.002098572950344534,fraction,25,0.8676138339111881,0.2807097579040228,3.0907861571660544,1.0,18,0.8171206199961929,medium
46,0.74,0.98,-0.005178181168739684,0.010772077176370657,0.014560311391517608,-0.003628396214917302,0.008995800232514738,0.012213267476688312,-0.006727966122562066,0.012548354120226576,0.016578342292846483,0.004365074816158171,0.003552553887711838,fraction,25,0.5519585685385188,0.36776229030015123,1.5008568934243767,1.0,18,0.717105033551807,medium
47,0.64,0.92,-0.005013286902540131,0.013108043476968305,0.018079125573731016,-0.00545276215299964,0.018836768437176944,0.022425663654785488,-0.004573811652080622,0.007379318516759667,0.012280031460216336,-0.010145632194569152,-0.011457449920417277,fraction,25,0.9665235337232886,0.30657783909485775,3.1526203478270265,1.0,15,0.7113056919861414,medium
48,0.38,0.84,0.0024522105883806942,0.02423959500156343,0.03015801799077265,0.0005910975299775601,0.03340465134009719,0.03857685109830697,0.004313323646783829,0.015074538663029671,0.018188970768094233,-0.020387880330212736,-0.018330112677067516,fraction,25,0.8357512915612562,0.08229438702308617,10.155629342336574,1.0,17,0.7718846362811163,medium
49,0.9,1.0,-0.0014478203641192522,0.006572145435347921,0.00864516795733805,-0.0014773343806155025,0.0075882278732024135,0.009557590493783552,-0.0014183063476230018,0.005556062997493427,0.007624324361824294,-0.001933266131959258,-0.0020321648757089866,fraction,25,0.2339648110742205,0.4994228368151162,0.46847038987292666,1.0,27,0.6927392442538188,medium
