case_id,true_beta,true_gamma,true_R0,beta_ref,gamma_ref,R0_ref,beta_seir,gamma_seir,sigma_seir,sigma,severity,reference_mode,reference_window_days,projection_loss,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median
34,0.29440115001804046,0.05,5.888023000360809,0.29440115001804046,0.05,5.888023000360809,0.7781494576444906,0.11297864664542902,0.2857628876980231,0.2857628876980231,medium,early_phase,12,9.296818761964083e-05,0.3618969075661391,0.3618167620187984,0.009419373311837502,0.35529359940625344,0.3682725640458141,0.34651338278548044,0.3776521882312775,0.012978964639560664,0.031138805445797058,0.10804627454667284,0.10761233213493,0.005392866691143908,0.10439197159298674,0.11165010405907988,0.09973545784763899,0.11711616166913788,0.007258132466093137,0.017380703821498894,3.3571888185806165,3.352521068295361,0.17809513925485496,3.2334333983963996,3.473965857281048,3.0736433532684764,3.659451655481173,0.24053245888464847,0.5858083022126968,0.0,0.0,0.06749575754809867,0.06741561200075796,0.06741561200075796,0.004544864741436741,0.0,0.0,0.05804627454667284,0.05761233213493,0.05761233213493,0.0033191808140254878,0.0,0.0,-2.5308341817801923,-2.535501932065448,2.535501932065448,6.428770047507619
35,0.21213246952486092,0.30683001372801283,0.6913680540812548,0.21213246952486092,0.30683001372801283,0.6913680540812548,0.21400475145919554,0.32698251708873605,0.3063894524142081,0.3063894524142081,medium,early_phase,12,1.9318543834551357e-06,0.21363494735166358,0.1879845337863336,0.09817973994907926,0.13461252811152952,0.27087568945629625,0.10308033020470563,0.4194067833675384,0.13626316134476674,0.31632645316283275,0.32040752905913605,0.34158204531069336,0.1285481075406363,0.22126655757994407,0.43564769757113253,0.08934794941118687,0.4895234414982984,0.21438113999118846,0.40017549208711156,0.7665711717779452,0.7163682420223617,0.38014102256214205,0.5063819438203566,0.9331515099805012,0.27378167759907873,1.5626364077385093,0.4267695661601446,1.2888547301394306,1.0,1.0,0.0015024778268026562,-0.024147935738527332,0.024147935738527332,0.0005831228004320456,1.0,1.0,0.013577515331123224,0.03475203158268053,0.03475203158268053,0.0012077036991236252,1.0,1.0,0.07520311769669041,0.02500018794110692,0.02500018794110692,0.0006250093970906679
36,0.3371395209497987,0.39127029374428024,0.8616537629870276,0.3371395209497987,0.39127029374428024,0.8616537629870276,0.4051365079337408,0.36328753196458413,0.23054334447846084,0.23054334447846084,medium,early_phase,12,1.5163065350080175e-05,0.2505308817670543,0.23447801593629292,0.10434313006643359,0.16568013720235328,0.3158559713655301,0.11470028432615935,0.45082842648127697,0.15017583416317684,0.3361281421551176,0.3321524079400693,0.3549533936026724,0.11478295819668816,0.24823664375326815,0.42833494310974296,0.11659286719491725,0.48165486391401713,0.1800982993564748,0.3650619967190999,0.8260429563145224,0.7968277719330339,0.3542106141610622,0.5860833582919432,1.0020583951985822,0.3266896643573995,1.4440278755602367,0.41597503690663895,1.1173382112028372,0.0,1.0,-0.08660863918274442,-0.1026615050135058,0.1026615050135058,0.010539384611638076,1.0,1.0,-0.05911788580421096,-0.03631690014160782,0.03631690014160782,0.0013189172358955142,1.0,1.0,-0.03561080667250516,-0.06482599105399367,0.06482599105399367,0.004202409116132467
37,0.2958541271402352,0.4003560615072512,0.7389775142317326,0.2958541271402352,0.4003560615072512,0.7389775142317326,0.33723943067739903,0.3927348455559877,0.22422222818651655,0.22422222818651655,medium,early_phase,12,1.0143276806121164e-05,0.22614211786090888,0.208139211120848,0.09567461956191009,0.15046264716423718,0.28113228132355506,0.10527109069598653,0.4147979951204846,0.13066963415931787,0.30952690442449804,0.329181238145115,0.34961686665489133,0.11395221706492616,0.24708592371192759,0.4224148569257905,0.11022468929875713,0.48295503477462104,0.17532893321386292,0.3727303454758639,0.7582955421765705,0.716424758990258,0.34298634186240134,0.5236253300129678,0.9227759429837814,0.2942503573068655,1.4190336571926945,0.39915061297081356,1.124783299885829,0.0,1.0,-0.0697120092793263,-0.08771491601938719,0.08771491601938719,0.007693906492288147,1.0,1.0,-0.07117482336213621,-0.05073919485235989,0.05073919485235989,0.0025744658942657445,1.0,1.0,0.019318027944837834,-0.022552755241474598,0.022552755241474598,0.0005086267689818599
38,0.2858222165133417,0.05,5.716444330266834,0.2858222165133417,0.05,5.716444330266834,0.8038352333217442,0.17034217393499862,0.3413756815086906,0.3413756815086906,medium,early_phase,12,6.741474379772441e-05,0.4211594956583729,0.42095793974374757,0.00934476138994667,0.4147202645434881,0.42745638217344234,0.4062566343356321,0.4367184217462811,0.012736117629954247,0.030461787410649033,0.15403602847938533,0.15385369523251505,0.005838173765027854,0.1500359720197159,0.15796854608775998,0.14473358540021775,0.16375201329743175,0.007932574068044068,0.019018427897214002,2.7374439726495043,2.7329729750468896,0.10462283527424744,2.6673460903781576,2.806816315535044,2.5685830810978443,2.914161069383285,0.13947022515688623,0.3455779882854406,0.0,0.0,0.1353372791450312,0.13513572323040585,0.13513572323040585,0.01826166369300485,0.0,0.0,0.10403602847938533,0.10385369523251504,0.10385369523251504,0.010785590013448119,0.0,0.0,-2.97900035761733,-2.9834713552199448,2.9834713552199448,8.901101327417933
39,0.14761239592524594,0.05534091048362336,2.6673286477447427,0.14761239592524594,0.05534091048362336,2.6673286477447427,0.4289367662643344,0.2019389584120258,0.34999346406402604,0.34999346406402604,medium,early_phase,12,9.842653247783827e-06,0.2747248111473101,0.2742628084465064,0.015377696327386448,0.2644861004684282,0.2851954302217379,0.24954779043719766,0.29999417441129894,0.02070932975330969,0.05044638397410128,0.13329756530174047,0.13284384548219125,0.01855955014432083,0.12077791068986288,0.1454842620888542,0.10401030065512333,0.163645919027541,0.024706351398991327,0.05963561837241767,2.094313883028901,2.0773572979813117,0.2619842650549581,1.916175299157639,2.249078804115781,1.7082924604915894,2.5504207769681835,0.3329035049581419,0.842128316476594,0.0,0.0,0.12711241522206418,0.12665041252126047,0.12665041252126047,0.01604032699180545,0.0,0.0,0.07795665481811712,0.07750293499856789,0.07750293499856789,0.006006704933392239,0.0,0.0,-0.5730147647158415,-0.5899713497634309,0.5899713497634309,0.34806619354168455
40,0.2376148320614504,0.05,4.752296641229008,0.2376148320614504,0.05,4.752296641229008,0.7749219262003795,0.18104667349244824,0.2666878826272404,0.2666878826272404,medium,early_phase,12,7.445113474473356e-05,0.3754771308596367,0.3752718295005651,0.009558327502478103,0.36909654861706664,0.38174076744967755,0.36024419551042247,0.3916212388994446,0.01264421883261091,0.03137704338902214,0.15946339216718824,0.15937402968955894,0.00699231124249831,0.15460817219242173,0.16414333673702103,0.1481726105411691,0.17125687998179992,0.009535164544599295,0.023084269440630828,2.3579803294078574,2.354713283066025,0.09363740927562376,2.292976697952045,2.4191048495118093,2.208171665548721,2.5136135854435633,0.1261281515597643,0.30544191989484215,0.0,0.0,0.1378622987981863,0.1376569974391147,0.1376569974391147,0.018949448943952427,0.0,0.0,0.10946339216718824,0.10937402968955894,0.10937402968955894,0.011962678370532519,0.0,0.0,-2.3943163118211506,-2.397583358162983,2.397583358162983,5.7484059593400865
41,0.22660986255320292,0.05,4.5321972510640585,0.22660986255320292,0.05,4.5321972510640585,0.9325853516917011,0.24528076130671794,0.24967737839024107,0.24967737839024107,medium,early_phase,12,9.83315022955967e-05,0.40396881496430576,0.4036322193800206,0.010368432050688485,0.39682675150436375,0.41090092822518964,0.3871737236988489,0.4213283874532914,0.014074176720825893,0.03415466375444248,0.1926133573548994,0.19224871838479723,0.008292391878945796,0.1869139090189108,0.1981990688363417,0.17953956610775454,0.20654198763063236,0.01128515981743089,0.027002421522877823,2.099961084682695,2.0999262596296875,0.07700292928663077,2.0490614449660103,2.1504675515087635,1.9771302866989129,2.2298863159256825,0.10140610654275317,0.25275602922676965,0.0,0.0,0.17735895241110283,0.17702235682681766,0.17702235682681766,0.03133691481652116,0.0,0.0,0.14261335735489938,0.14224871838479725,0.14224871838479725,0.020234697882117354,0.0,0.0,-2.4322361663813634,-2.432270991434371,2.432270991434371,5.915942175773138
42,0.18326202792301993,0.2533815163880122,0.7232651794631468,0.18326202792301993,0.2533815163880122,0.7232651794631468,0.1257989918880074,0.2335029113278166,0.3248563969724352,0.3248563969724352,medium,early_phase,12,3.0716997474483513e-10,0.26351640575611496,0.24512981849613208,0.11632204083093514,0.16887648527498023,0.33867491219444157,0.10839951508912575,0.4824664837579302,0.16979842691946134,0.37406696866880446,0.35413579514016374,0.3847343383715436,0.11597995097291519,0.2761698151207653,0.45161939984258426,0.121304595567588,0.49116222007132515,0.17544958472181893,0.36985762450373716,0.7983544309794026,0.7660242234190462,0.33579258761997705,0.5722630749816682,0.9774824351947375,0.31986098187702133,1.382968114121702,0.40521936021306937,1.0631071322446808,1.0,1.0,0.08025437783309503,0.06186779057311215,0.06186779057311215,0.0038276235103984644,0.0,1.0,0.10075427875215154,0.13135282198353138,0.13135282198353138,0.017253563843037282,1.0,1.0,0.07508925151625578,0.042759043955899356,0.042759043955899356,0.0018283358400225332
43,0.10306973439420287,0.05,2.061394687884057,0.10306973439420287,0.05,2.061394687884057,0.9166873629942611,0.4925318933978054,0.29122001876051123,0.29122001876051123,medium,early_phase,12,6.285879609096652e-05,0.4196127156709039,0.4188571859514872,0.04849879434658834,0.38863547756001404,0.45124664144222226,0.3426007232259453,0.499495645888824,0.06261116388220822,0.1568949226628787,0.3206768167245411,0.32099194616510396,0.04398384080385386,0.2917042741813507,0.3501804644563548,0.25091114345311083,0.39218643796678654,0.058476190275004114,0.1412752945136757,1.3203005936932988,1.3099652036809308,0.1448864815972567,1.2338910732945436,1.3958469542848113,1.1204193263508053,1.5601323646247651,0.1619558809902677,0.4397130382739598,0.0,0.0,0.31654298127670105,0.3157874515572843,0.3157874515572843,0.0997217145610442,0.0,0.0,0.27067681672454114,0.27099194616510397,0.27099194616510397,0.0734366348863506,0.0,0.0,-0.7410940941907584,-0.7514294842031264,0.7514294842031264,0.5646462697297766
44,0.2901481235098175,0.27543079273569054,1.053433861290339,0.2901481235098175,0.27543079273569054,1.053433861290339,0.32399551266129123,0.24033645239511953,0.29133526200820825,0.29133526200820825,medium,early_phase,12,7.079581711591657e-06,0.29189468714359457,0.28321152294798785,0.08859474807325554,0.22525210379369937,0.34986687944194544,0.1617257913597854,0.44958932128420986,0.12461477564824608,0.28786352992442443,0.29829021927009525,0.30860735620981794,0.10037348332019183,0.22404211840066124,0.3758002776538978,0.11534872521631417,0.449285945155258,0.15175815925323655,0.3339372199389438,1.0729326960071193,1.0241403165425549,0.39401241112836455,0.8335342905127038,1.2441866432571596,0.5179812890749885,1.8436502493950022,0.4106523527444558,1.3256689603200136,1.0,1.0,0.0017465636337770651,-0.006936600561829653,0.006936600561829653,4.8116427354375464e-05,1.0,1.0,0.022859426534404703,0.033176563474127396,0.033176563474127396,0.001100684363952804,1.0,1.0,0.019498834716780378,-0.029293544747784006,0.029293544747784006,0.000858111763890424
45,0.150905305818405,0.05,3.0181061163681,0.150905305818405,0.05,3.0181061163681,0.36250343403631957,0.13888868348781958,0.3081355192161362,0.3081355192161362,medium,early_phase,12,6.98274998748821e-06,0.21884136980660293,0.2180587361073247,0.012995881932734953,0.21033044483960445,0.22716348697376904,0.19902332120834415,0.24118669505834808,0.01683304213416459,0.04216337385000393,0.08148963234258967,0.07914808112661784,0.018358100247616825,0.06928222745403807,0.0904740684628569,0.05762047180328404,0.11197184969409343,0.021191841008818824,0.05435137789080939,2.7905494704765004,2.800966489401503,0.5008476356277491,2.458624114254471,3.127905390466667,1.9697422527349668,3.6223257118441996,0.669281276212196,1.6525834591092328,0.0,0.0,0.06793606398819793,0.06715343028891971,0.06715343028891971,0.004509583199568799,0.0,0.0,0.03148963234258967,0.029148081126617834,0.029148081126617834,0.0008496106333638947,1.0,1.0,-0.22755664589159963,-0.21713962696659683,0.21713962696659683,0.047149617599192825
