case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,true_beta,true_gamma,true_R0,rho0,tau,eta,severity
31,0.22,0.42,-0.019938553492538633,0.06407288045156748,0.08220272872328349,-0.06719222959131002,0.07404916319996119,0.0935663583330143,0.027315122606232763,0.05409659770317376,0.0689921285901909,-0.024574229742823403,-0.01995256549678743,fraction,25,0.5206902552556312,0.05769772052696611,9.02445106149864,1.0,27,0.32958720407857095,strong
32,0.34,0.62,0.002058435203507543,0.03180240633897483,0.04076016681573,-0.02102689554914832,0.03399096457287669,0.04210559373171533,0.025143765956163407,0.029613848105072976,0.03936878680111959,-0.0027368069305957407,-0.004377116467803713,fraction,25,0.45419530085314597,0.08266744742031967,5.494246103231013,1.0,24,0.5651703193749678,strong
33,0.64,0.98,-0.0071874262590426955,0.011546308406395837,0.015272186992946574,-0.003630536184646189,0.00956745624076575,0.012585595846555614,-0.010744316333439202,0.013525160572025925,0.017552269604874896,0.004966673758319282,0.003957704331260175,fraction,25,0.20343685468422806,0.1715378946294754,1.1859586776651008,1.0,13,0.47529588359123087,strong
34,0.7,0.92,-0.004959266511505121,0.01224706237691862,0.016733224993852647,-0.005590589866042137,0.0177320484444499,0.021136121144785403,-0.004327943156968103,0.006762076309387339,0.0106426510016417,-0.010493470143143703,-0.010969972135062562,fraction,25,0.9001544515001978,0.34275179173362114,2.626257464467982,1.0,29,0.5239897813613231,strong
35,0.64,0.9,-0.005576423676393461,0.014242943854478654,0.02346522925212547,-0.005288491630926729,0.021233166409656404,0.03130070020157239,-0.005864355721860193,0.007252721299300902,0.011022709948143248,-0.02027799025342914,-0.013980445110355502,fraction,25,0.8270238400333473,0.318230021970329,2.598824067298267,1.0,10,0.3465709015011491,strong
36,0.62,0.94,-0.007972398499623523,0.015413478666814626,0.021697646130502735,-0.009029759122058749,0.022412569699808954,0.027598508110293518,-0.006915037877188297,0.008414387633820297,0.013412607699291873,-0.014185900411001645,-0.013998182065988657,fraction,25,0.980983493107578,0.35427505881877847,2.7689883007242075,1.0,15,0.31492331753897906,strong
37,0.68,0.94,-0.0030652254359665675,0.01283393265268387,0.017024054907426908,-0.004913022713735699,0.014187660934403538,0.017779895952072102,-0.0012174281581974356,0.011480204370964203,0.01623305858166176,-0.0015468373704103436,-0.0027074565634393356,fraction,25,0.6209110938617751,0.42474097849585063,1.4618582272438798,1.0,17,0.44309056279878256,strong
38,0.64,0.94,-0.004084550032930565,0.013432098863486317,0.017210605317945386,-0.00037759797647595405,0.01596028758212924,0.019392149270755055,-0.007791502089385176,0.010903910144843394,0.01470899104224807,-0.004683158228506984,-0.005056377437285847,fraction,25,0.9107115490972507,0.2183257604515187,4.171342617627034,1.0,29,0.3771393609344576,strong
39,0.38,0.78,-0.006046762631740421,0.023139941915869714,0.029746632045968155,-0.0011399655882269144,0.029438104154542087,0.03678094595089627,-0.010953559675253927,0.016841779677197338,0.02041779251323921,-0.016363153437657058,-0.01259632447734475,fraction,25,0.4942790111732994,0.13419713412497358,3.6832307515076503,1.0,13,0.599349228248913,strong
40,0.76,0.96,-0.00463552226923639,0.009327728888310958,0.013583652333556406,-0.004593568012933247,0.01045653070032131,0.014260748943946622,-0.004677476525539532,0.008198927076300606,0.012870985237952458,-0.0013897637059941646,-0.0022576036240207036,fraction,25,0.3384782754404009,0.44876647363663785,0.7542414492274743,1.0,16,0.39649912605279125,strong
