case_id,true_beta,true_gamma,true_R0,feature,observed_value,pred_mean,pred_median,pred_std,pred_ci50_low,pred_ci50_high,pred_ci90_low,pred_ci90_high,pred_width50,pred_width90,covered50,covered90,err_mean,err_median,abs_err_median,sq_err_median
77,0.7283406257158813,0.14076317778976535,5.1742269331521,cumulative_infected,7.131007797433995,7.073381142475009,7.105487728462322,0.38012809675019205,6.801703309931327,7.324457561313466,6.391554847278167,7.704334680124885,0.522754251382139,1.3127798328467177,1.0,1.0,-0.05762665495898567,-0.025520068971673027,0.025520068971673027,0.0006512739203189484
77,0.7283406257158813,0.14076317778976535,5.1742269331521,early_growth_slope,0.03918090906171571,0.04123079347201079,0.04148747556887211,0.0050222660321066525,0.037948156509844996,0.04475959283410615,0.032256850837369525,0.048514878202141024,0.006811436324261157,0.0162580273647715,1.0,1.0,0.0020498844102950844,0.002306566507156403,0.002306566507156403,5.32024905193569e-06
78,0.2726650935975321,0.22557032766478063,1.2087808552671824,peak_time,28.0,27.12,27.0,12.957802532244674,19.0,39.0,3.95,46.05,20.0,42.099999999999994,1.0,1.0,-0.879999999999999,-1.0,1.0,1.0
78,0.2726650935975321,0.22557032766478063,1.2087808552671824,peak_height,0.07652920484542847,0.06847856432199478,0.05743863061070442,0.03115737052654425,0.04816581681370735,0.07310415618121624,0.03770159669220448,0.14361881539225577,0.024938339367508888,0.10591721870005129,0.0,1.0,-0.008050640523433683,-0.019090574234724045,0.019090574234724045,0.00036445002461150955
78,0.2726650935975321,0.22557032766478063,1.2087808552671824,cumulative_infected,1.239288853306789,1.0684612323497094,0.7020638446556404,0.8735994773424254,0.5088134230627475,1.2042242800816894,0.34938384293491254,3.0592097965301943,0.6954108570189419,2.7098259535952818,0.0,1.0,-0.1708276209570796,-0.5372250086511485,0.5372250086511485,0.28861070992022664
78,0.2726650935975321,0.22557032766478063,1.2087808552671824,early_growth_slope,-0.0038859865051649825,0.0003330592166449136,0.0006676047404263431,0.0024525761389441406,-0.001675762111365959,0.001968017536758756,-0.0036224340534924196,0.003929535538398859,0.0036437796481247147,0.007551969591891279,0.0,0.0,0.004219045721809896,0.004553591245591326,0.004553591245591326,2.0735193231925964e-05
79,0.5234497802669229,0.38317512829006833,1.3660849612103867,peak_time,12.0,20.59,19.0,8.96693702419949,15.0,25.0,7.9,37.14999999999999,10.0,29.249999999999993,0.0,1.0,8.59,7.0,7.0,49.0
79,0.5234497802669229,0.38317512829006833,1.3660849612103867,peak_height,0.07270342111587524,0.07058001037687063,0.06878490373492241,0.017328661348167254,0.059291694313287735,0.07837854325771332,0.04506095163524151,0.10581478215754032,0.019086848944425583,0.06075383052229882,1.0,1.0,-0.0021234107390046136,-0.003918517380952835,0.003918517380952835,1.5354778464829466e-05
79,0.5234497802669229,0.38317512829006833,1.3660849612103867,cumulative_infected,1.2895909226499498,1.1149911446332135,1.0442944655078463,0.3578916655368948,0.8611349266866455,1.3250608118396485,0.6386671652653604,1.808123035507742,0.46392588515300304,1.1694558702423816,1.0,1.0,-0.17459977801673632,-0.24529645714210346,0.24529645714210346,0.0601703518864678
79,0.5234497802669229,0.38317512829006833,1.3660849612103867,early_growth_slope,0.0010854603966609364,0.0011662134463083585,0.0009210341737516939,0.0029045779269891783,-0.000596577964080053,0.0028528397444807464,-0.0034634498995902005,0.006072582365734323,0.003449417708560799,0.009536032265324523,1.0,1.0,8.075304964742206e-05,-0.00016442622290924257,0.00016442622290924257,2.7035982780199926e-08
80,0.29506485367071655,0.21617286748102144,1.3649486039066459,peak_time,41.0,28.63,28.0,11.136122858662807,22.0,38.0,8.850000000000001,46.0,16.0,37.15,0.0,1.0,-12.370000000000001,-13.0,13.0,169.0
80,0.29506485367071655,0.21617286748102144,1.3649486039066459,peak_height,0.09797883033752441,0.09106510682031513,0.08514896035194397,0.03541743160469413,0.06681375578045845,0.10882632434368134,0.04473267067223787,0.15925152525305747,0.042012568563222885,0.11451885458081959,1.0,1.0,-0.006913723517209286,-0.012829869985580444,0.012829869985580444,0.00016460556384689795
80,0.29506485367071655,0.21617286748102144,1.3649486039066459,cumulative_infected,1.6497498638927937,1.7948735523671713,1.6457363491645083,1.0191412451981565,0.9451455961389001,2.3232432099757716,0.4471825056782109,3.61033445270732,1.3780976138368715,3.163151947029109,1.0,1.0,0.14512368847437762,-0.004013514728285372,0.004013514728285372,1.6108300474163605e-05
80,0.29506485367071655,0.21617286748102144,1.3649486039066459,early_growth_slope,0.005253420843343648,0.0008393993506450945,0.0010142773736290466,0.002494536488678587,-0.0010480979056280504,0.0022751560138117165,-0.0031816822211285806,0.004975227546189367,0.003323253919439767,0.008156909767317947,0.0,0.0,-0.004414021492698554,-0.004239143469714601,0.004239143469714601,1.797033735682395e-05
81,0.2436575535858974,0.4924851511855264,0.49475106609682945,peak_time,45.0,21.94,19.0,14.677557939613356,9.75,35.0,2.0,47.05,25.25,45.05,0.0,1.0,-23.06,-26.0,26.0,676.0
81,0.2436575535858974,0.4924851511855264,0.49475106609682945,peak_height,0.029531706124544144,0.05427991356700659,0.05139620415866375,0.01813648723376705,0.04293085262179375,0.060781754553318024,0.035336435027420524,0.0791075825691223,0.017850901931524277,0.04377114754170178,0.0,0.0,0.024748207442462443,0.021864498034119606,0.021864498034119606,0.0004780562742840201
81,0.2436575535858974,0.4924851511855264,0.49475106609682945,cumulative_infected,0.31191004876745865,0.618180466492704,0.47462852580065373,0.445844857755064,0.3937505379653885,0.6404517090486479,0.3139606603914217,1.3350483244983473,0.2467011710832594,1.0210876641069255,0.0,0.0,0.3062704177252453,0.16271847703319509,0.16271847703319509,0.026477302768002437
81,0.2436575535858974,0.4924851511855264,0.49475106609682945,early_growth_slope,-0.0006283105883215153,-0.00024102172626823686,-0.00029199920772086973,0.002270013969293379,-0.0018740884455231313,0.0014263180934167823,-0.0036412091861988973,0.0033166945685349798,0.0033004065389399136,0.0069579037547338775,1.0,1.0,0.00038728886205327843,0.00033631138060064556,0.00033631138060064556,1.1310534472151228e-07
82,0.1798619862455842,0.326287453034853,0.5512378259496601,peak_time,0.0,19.41,16.0,15.051490748008112,6.0,30.25,0.0,47.0,24.25,47.0,0.0,1.0,19.41,16.0,16.0,256.0
82,0.1798619862455842,0.326287453034853,0.5512378259496601,peak_height,0.04854441434144974,0.051737695802003145,0.05071183666586876,0.011808468498373992,0.04435576591640711,0.05715459864586592,0.035901529155671595,0.07100931555032729,0.012798832729458809,0.03510778639465569,1.0,1.0,0.003193281460553407,0.0021674223244190216,0.0021674223244190216,4.6977195323899545e-06
82,0.1798619862455842,0.326287453034853,0.5512378259496601,cumulative_infected,0.3588117834806326,0.5602923490475951,0.5110583105997648,0.19801471333116058,0.43687179405242205,0.6367253450443968,0.3316379437048454,0.9105433807049844,0.19985355099197477,0.578905437000139,0.0,1.0,0.20148056556696248,0.15224652711913222,0.15224652711913222,0.023179005019836663
