case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,tau_used,true_beta,true_gamma,true_R0,true_beta_timeavg,true_beta_infweighted,true_R0_timeavg,true_R0_infweighted,beta_ref_mode,beta0,gamma,tau,kappa,severity
34,0.64,0.92,-0.004983656595577486,0.015188632907229476,0.020433182832370497,-0.006734069593086907,0.01662948235968576,0.02037009808592506,-0.002928823946327295,0.01349720094130253,0.020506991215339655,0.00013689312941459614,-0.0031322814183832315,tau,27,27,0.34153527921488086,0.3065617480356771,1.1140831542203158,0.34153527921488086,0.3465444544283241,1.1140831542203158,1.1304230115102094,time_avg,0.37054717281814487,0.3065617480356771,27,0.8297940490532578,medium
35,0.74,0.9,-0.002048843805678189,0.011738541726954281,0.015314639860333814,-0.002413891468440061,0.011984984562529818,0.016186181052994207,-0.0017378772781402976,0.01152860894109364,0.014531043639381127,-0.0016551374136130805,-0.00045637562143617874,tau,23,23,0.3953174321458718,0.26484155916900204,1.4926563390816237,0.3953174321458718,0.4327860972757319,1.4926563390816237,1.6341321151925414,time_avg,0.48641627796217346,0.26484155916900204,23,0.6531745051106131,medium
36,0.68,0.94,-0.005415466220583766,0.012201130122411996,0.01764478519508126,-0.007225520559586585,0.01998257590457797,0.024341233306064514,-0.00456367594340597,0.008539273283745655,0.013380178499714674,-0.01096105480634984,-0.011443302620832315,tau,16,16,0.5784162255386461,0.31041420465268965,1.8633690625911064,0.5784162255386461,0.6444759302104549,1.8633690625911064,2.076180537329256,time_avg,0.7031782773377269,0.31041420465268965,16,0.7390795314645879,medium
37,0.68,1.0,-0.004212566481874092,0.011743437032710063,0.015231018351032676,-0.005056453508917581,0.013889412035826932,0.017554661650655782,-0.0035495123891970642,0.01005731381597538,0.013119697290383923,-0.004434964360271859,-0.0038320982198515527,tau,22,22,0.6600051974132889,0.1686178812456674,3.9142064444025126,0.6600051974132889,0.7329370326717782,3.9142064444025126,4.3467337346264445,time_avg,0.7540818043272001,0.1686178812456674,22,0.7772205350219472,medium
38,0.64,0.94,-0.0007089029427152127,0.014194999729515984,0.017542216609342284,-0.006009758572326973,0.014034037107679372,0.017384613203326786,0.0072423805017024275,0.014436443662270903,0.01777600192897111,0.00039138872564432534,0.00040240655459153167,tau,30,30,0.3984569932744151,0.11407017625384999,3.4930865048169566,0.3984569932744151,0.42742478564350533,3.4930865048169566,3.7470336215867754,time_avg,0.4525458678863301,0.11407017625384999,30,0.7011967269497807,medium
39,0.6,0.94,-0.003962021041370462,0.013410173459269571,0.017795984702505065,-0.003051243002780459,0.01789507104761221,0.021293697928218468,-0.004677632357405466,0.009886325354143213,0.014466190885387325,-0.006827507042831143,-0.008008745693468999,tau,22,22,0.5136761485148895,0.3945465818643039,1.3019404352400592,0.5136761485148895,0.5561735397274205,1.3019404352400592,1.4096524093540488,time_avg,0.5933500901384514,0.3945465818643039,22,0.7602176217363302,medium
40,0.7,0.9,-0.00695402636367362,0.013211263183620758,0.01836774858411499,-0.0062984224535863505,0.0160687673963945,0.01944819015394119,-0.007138940287031568,0.012405300456940984,0.018051320215629447,-0.0013968699383117428,-0.0036634669394535174,tau,11,11,0.36947465994357176,0.42040059676575253,0.878863309866906,0.36947465994357176,0.3895388820746169,0.878863309866906,0.9265897457602045,time_avg,0.42248815497436476,0.42040059676575253,11,0.8391291720962654,medium
41,0.4,0.82,0.008092760555446148,0.024445781875401737,0.02978097754492856,-0.000900230116464875,0.01565966560420665,0.01727798905968902,0.010629245103933873,0.02692391723394394,0.032447793655451224,0.015169804595762202,0.01126425162973729,tau,11,11,0.30367862436150006,0.09313352767300545,3.2606799285830195,0.30367862436150006,0.2911179135289293,3.2606799285830195,3.1258121624153747,time_avg,0.36424168603693796,0.09313352767300545,11,0.7868312336494292,medium
42,0.66,0.92,-0.008969577093957924,0.016328148739994504,0.021431880705934353,-0.006591841401781754,0.01641355582354923,0.020593731549185385,-0.009894252085359767,0.016294934874167666,0.021749106381381427,0.001155374832196042,-0.00011862094938156278,tau,14,14,0.15104681082242227,0.13262141182567433,1.1389323092184196,0.15104681082242227,0.14851823128555575,1.1389323092184196,1.1198661606828404,time_avg,0.19151320661556806,0.13262141182567433,14,0.706530278074768,medium
43,0.58,0.96,-0.0011312526045367123,0.01497725593391806,0.018304678812614595,-0.0011791277876389878,0.01622266771404871,0.020507129021598652,-0.001070320553315634,0.013392186395569959,0.015042179758948226,-0.005464949262650426,-0.0028304813184787496,tau,28,28,0.34381693265650887,0.22055145979148189,1.5588966537857742,0.34381693265650887,0.35398817497183455,1.5588966537857742,1.605013974092527,time_avg,0.3893056578906616,0.22055145979148189,28,0.7344413975347567,medium
