case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,true_beta,true_gamma,true_R0,true_beta_timeavg,true_beta_infweighted,true_R0_timeavg,true_R0_infweighted,beta_ref_mode,beta0,gamma,tau,kappa,severity
41,0.48,0.92,0.0040748441498726605,0.02190211453475058,0.02721828172703119,-0.0006560038521208546,0.016106970311904497,0.017512478120014656,0.005409185894024678,0.0235366423924764,0.029381743511679236,0.01186926539166458,0.007429672080571902,tau,11,0.30367862436150006,0.09313352767300545,3.2606799285830195,0.30367862436150006,0.2911179135289293,3.2606799285830195,3.1258121624153747,time_avg,0.36424168603693796,0.09313352767300545,11,0.7868312336494292,medium
42,0.64,0.88,-0.009189376112190076,0.016400568954995833,0.02165948178600168,-0.0068651232764490745,0.01611193460121285,0.020565104745945348,-0.010093252214978242,0.016512815648133658,0.022070422702078422,0.0015053179561330746,0.0004008810469208063,tau,14,0.15104681082242227,0.13262141182567433,1.1389323092184196,0.15104681082242227,0.14851823128555575,1.1389323092184196,1.1198661606828404,time_avg,0.19151320661556806,0.13262141182567433,14,0.706530278074768,medium
43,0.62,0.92,-0.0013151098368689418,0.01556263177189976,0.019190813091083364,0.002029274490528873,0.016989532625302672,0.02127154317332683,-0.005571598980829797,0.013746576140296052,0.016159666377565735,-0.005111876795761094,-0.00324295648500662,tau,28,0.34381693265650887,0.22055145979148189,1.5588966537857742,0.34381693265650887,0.35398817497183455,1.5588966537857742,1.605013974092527,time_avg,0.3893056578906616,0.22055145979148189,28,0.7344413975347567,medium
44,0.84,0.98,-0.004618790448294021,0.008921646061935462,0.012177484506310248,-0.003783209244315715,0.009842572161806342,0.012024841680665616,-0.005330581844275541,0.00813715345834175,0.01230602027289237,0.00028117859222675373,-0.0017054187034645923,tau,23,0.23984209066581832,0.3866667428395353,0.6202811467686828,0.23984209066581832,0.27682331003799976,0.6202811467686828,0.7159222125107356,time_avg,0.2803081750708738,0.3866667428395353,23,0.7326614062406567,medium
45,0.74,0.96,-0.005167575039922667,0.01073353555311769,0.01419569303445328,-0.005075110350735486,0.011440389710478484,0.015305630041875042,-0.005260039729109849,0.010026681395756895,0.012991269779282655,-0.0023143602625923868,-0.0014137083147215887,tau,25,0.3839048475381827,0.4643095108079695,0.8268296009490084,0.3839048475381827,0.43783536169886866,0.8268296009490084,0.942981678184813,time_avg,0.45518619796528914,0.4643095108079695,25,0.6868035509611736,medium
46,0.6,0.9,0.004556860779412091,0.01748680784832686,0.023422283133687046,0.0083317315147724,0.022602028747011598,0.02925229299808193,0.0010723647160025744,0.012765065480310183,0.0162828931754427,-0.012969399822639227,-0.009836963266701415,tau,24,0.7095516540059666,0.08980683677432433,7.900864561002183,0.7095516540059666,0.7747304596304185,7.900864561002183,8.626631194874832,time_avg,0.8170088790714031,0.08980683677432433,24,0.7470669964124543,medium
47,0.6,0.92,-0.001617372038163012,0.014678808021271835,0.018677579274392057,-0.003014544004817372,0.0195243161212167,0.023383759372593616,-0.0004271885110130016,0.010551152973170651,0.013424954269136136,-0.00995880510345748,-0.008973163148046049,tau,23,0.47521958009105775,0.345445152229597,1.37567303238694,0.47521958009105775,0.5397831243597974,1.37567303238694,1.5625725846082663,time_avg,0.5800509461814752,0.345445152229597,23,0.6653187781095998,medium
48,0.76,0.9,-0.006169678735313937,0.011323433704674243,0.01710937095038605,-0.0030100268565795636,0.010798449035395275,0.012657566955653433,-0.007060862598546709,0.011471506303701645,0.018168848165155398,0.005511281209501964,0.0006730572683063697,tau,11,0.2956576434459779,0.373768153746296,0.7910188187050909,0.2956576434459779,0.31827661302685994,0.7910188187050909,0.8515348614823341,time_avg,0.34336400979420834,0.373768153746296,11,0.821874144074058,medium
49,0.78,0.98,-0.0033462391156535887,0.007778012832550303,0.012034397396703315,-0.0023635419685693443,0.007965441162761116,0.011680165579400322,-0.00459694457557899,0.007539467685009268,0.012470693886335621,0.0007905283069352988,-0.00042597347775184726,tau,28,0.30956492159843263,0.4435478323962886,0.6979290597047746,0.30956492159843263,0.331192738555261,0.6979290597047746,0.7466900170968624,time_avg,0.3324186477713753,0.4435478323962886,28,0.8437503819207812,medium
50,0.82,0.98,-0.004002105546242092,0.008265218959131744,0.01242068189807803,-0.0037115124287083745,0.008800657861866058,0.011004185801033564,-0.0040747538256255215,0.008131359233448165,0.01275024106558919,0.0017460552645556255,-0.0006692986284178928,tau,10,0.2548873363777737,0.48096774104971846,0.5299468438807948,0.2548873363777737,0.31235844117824224,0.5299468438807948,0.6494374040481713,time_avg,0.3247512768821289,0.48096774104971846,10,0.7310867366900575,medium
51,0.58,0.98,-0.004760288217657944,0.015077899616590002,0.01834009982033775,-0.005938265204895288,0.01719714398883904,0.02060563922507871,-0.002993322736801929,0.011899033058216445,0.014283192981218466,-0.006322446243860245,-0.005298110930622595,tau,30,0.30989476903702107,0.26378591351412295,1.1747965041371684,0.30989476903702107,0.31744412860962745,1.1747965041371684,1.2034157714514642,time_avg,0.3523744208519941,0.26378591351412295,30,0.6986185056206483,medium
