case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,true_beta,true_gamma,true_R0,true_beta_timeavg,true_beta_infweighted,true_R0_timeavg,true_R0_infweighted,beta_ref_mode,beta0,gamma,tau,kappa,severity
42,0.72,0.92,-0.006569201463717036,0.01353672297031153,0.019534778981809543,-0.00782601950881404,0.01645255118949405,0.02126127801020639,-0.006080438890623757,0.012402789773962771,0.018820639008387544,-0.002440639001818845,-0.00404976141553128,tau,14,0.11261783973588713,0.13262141182567433,0.8491678544631909,0.11261783973588713,0.12321959837940168,0.8491678544631909,0.9291078769495308,time_avg,0.19151320661556806,0.13262141182567433,14,0.4278363336897215,strong
43,0.54,0.94,-0.0021702278684824707,0.015966796530410648,0.01960556713953523,0.0005560773092189006,0.01757407358049282,0.021868204477259793,-0.005640070821920579,0.013921171193942428,0.01627714357547014,-0.005591060901789652,-0.003652902386550392,tau,28,0.2970343999258623,0.22055145979148189,1.3467804756617363,0.2970343999258623,0.32864910966284233,1.3467804756617363,1.490124390804578,time_avg,0.3893056578906616,0.22055145979148189,28,0.461329677041708,strong
44,0.78,0.98,-0.005663184886798262,0.00908445851993747,0.012766864390947354,-0.005048013459283697,0.01000278251265864,0.012748429147052731,-0.006187219806532893,0.008302182526137956,0.012782547516541384,3.4118369488652864e-05,-0.0017005999865206834,tau,23,0.19844826258638754,0.3866667428395353,0.5132281642042914,0.19844826258638754,0.27497589216988577,0.5132281642042914,0.711144408620628,time_avg,0.2803081750708738,0.3866667428395353,23,0.4591936874887881,strong
45,0.74,0.96,-0.005410396262304857,0.010383696099743246,0.014090504416474026,-0.005485637297388166,0.011144844635855406,0.01532777418605711,-0.005335155227221548,0.009622547563631088,0.012733576399526937,-0.002594197786530172,-0.0015222970722243174,tau,25,0.31957809567657963,0.4643095108079695,0.6882867747431339,0.31957809567657963,0.4328099548329605,0.6882867747431339,0.9321582796781505,time_avg,0.45518619796528914,0.4643095108079695,25,0.4041642611534083,strong
46,0.64,0.92,0.00345888149458915,0.018149237069301306,0.02336767619551783,0.007209005581292634,0.022951896409116063,0.02879033972788996,-2.771508521758593e-06,0.013716013063318454,0.016881039271908774,-0.011909300455981188,-0.00923588334579761,tau,24,0.5945943932271108,0.08980683677432433,6.6208143453628985,0.5945943932271108,0.7295383211357576,6.6208143453628985,8.123416293672774,time_avg,0.8170088790714031,0.08980683677432433,24,0.47648039569494516,strong
47,0.6,0.92,-0.0016153951856540515,0.014365965903853067,0.018650062024381856,-0.0033524798067367596,0.020009244549209656,0.0239722952784571,-0.00013565643436137448,0.009558728539290044,0.01243324252954803,-0.01153905274890907,-0.010450516009919612,tau,23,0.38534325446661505,0.345445152229597,1.1154976469622018,0.38534325446661505,0.5185803811100687,1.1154976469622018,1.5011945536447966,time_avg,0.5800509461814752,0.345445152229597,23,0.37838253373151975,strong
48,0.76,0.9,-0.006139469435438514,0.010764043716480955,0.01697968810512086,-0.003070052522657947,0.01080050859176977,0.012472186637284414,-0.007005202410838161,0.010753758751655905,0.018048638397888256,0.005576451760603842,-4.674984011386607e-05,tau,11,0.22719510609564572,0.373768153746296,0.6078503580855092,0.22719510609564572,0.299917486509983,0.6078503580855092,0.8024158385456218,time_avg,0.34336400979420834,0.373768153746296,11,0.5662489728888696,strong
49,0.78,0.98,-0.004066160866414066,0.007360204454389532,0.011999784422148106,-0.002923598054735521,0.007660571540733534,0.011625836652874151,-0.005520331717641305,0.006977919071769892,0.012459496429851627,0.0008336597769774759,-0.000682652468963642,tau,28,0.27281605125957503,0.4435478323962886,0.6150769575079944,0.27281605125957503,0.33009886091037827,0.6150769575079944,0.7442238171405398,time_avg,0.3324186477713753,0.4435478323962886,28,0.5925004583049376,strong
50,0.82,0.96,-0.003955414958763868,0.008145556530216709,0.01232116660783088,-0.0034949579974636437,0.008728718594647944,0.010722012030386458,-0.004070529199088924,0.0079997660141089,0.012689505416976282,0.0019674933865898234,-0.0007289525805390436,tau,10,0.18375832354564803,0.48096774104971846,0.3820595600540549,0.18375832354564803,0.3047400464045536,0.3820595600540549,0.633597683161566,time_avg,0.3247512768821289,0.48096774104971846,10,0.457304084028069,strong
51,0.56,0.96,-0.0035585763551353013,0.014782207155221841,0.017807899985650775,-0.004713632007284711,0.017414191182858,0.020300614188515195,-0.0018259928769111867,0.010834231113767601,0.013214796634868632,-0.007085817553646562,-0.006579960069090398,tau,30,0.270389889639051,0.26378591351412295,1.0250353630978648,0.270389889639051,0.30125222078666813,1.0250353630978648,1.1420330099262077,time_avg,0.3523744208519941,0.26378591351412295,30,0.41834220674477796,strong
